# epoch_wall_clock_ns=1787814270526139552
model,frame_idx,phase,begin_us,end_us,dur_ms,enqueue_ms,ok
pose,50,prep,2847466.104,2851603.136,4.137,,1
pose,50,infer,2851605.581,2878439.957,26.834,0.149,1
pose,51,prep,2878524.828,2883251.433,4.727,,1
pose,51,infer,2883254.248,2909432.959,26.179,0.152,1
pose,52,prep,2909528.403,2914081.138,4.553,,1
pose,52,infer,2914083.805,2940404.015,26.320,0.149,1
pose,53,prep,2940494.367,2943165.864,2.671,,1
pose,53,infer,2943167.994,2974319.939,31.152,0.136,1
pose,54,prep,2974332.810,2978427.990,4.095,,1
pose,54,infer,2978430.953,3001664.408,23.233,0.143,1
pose,55,prep,3001756.815,3005707.533,3.951,,1
pose,55,infer,3005710.033,3031396.484,25.686,0.148,1
pose,56,prep,3031483.021,3036063.405,4.580,,1
pose,56,infer,3036065.905,3065585.038,29.519,0.148,1
pose,57,prep,3065667.204,3072333.530,6.666,,1
pose,57,infer,3072336.252,3100321.720,27.985,0.154,1
pose,58,prep,3100413.275,3104383.308,3.970,,1
pose,58,infer,3104385.215,3129502.556,25.117,0.139,1
pose,59,prep,3129515.982,3132996.534,3.481,,1
pose,59,infer,3132998.275,3161601.131,28.603,0.131,1
