run_id,use_det,use_seg,use_pose,batch_det,batch_seg,batch_pose,threshold_det,threshold_seg,threshold_pose,timeout_ms,priority_det,priority_seg,priority_pose,det_latency_ms,seg_latency_ms,pose_latency_ms,cpu_percent,mem_percent,voluntary_ctx_switches,nonvoluntary_ctx_switches,npu_percent,switches_per_s,idle_time_pct,run_time_s,avg_fps_det,avg_latency_det,max_latency_det,activation_det,avg_fps_seg,avg_latency_seg,max_latency_seg,activation_seg,avg_fps_pose,avg_latency_pose,max_latency_pose,activation_pose,total_time_det_s,total_time_seg_s,total_time_pose_s,avg_preprocess_ms,postprocess_ms_det,postprocess_ms_seg,postprocess_ms_pose,total_time_ms_det,total_time_ms_seg,total_time_ms_pose
1,1,1,0,63,63,1,1,1,1,0,15,15,15,5350.85,9935.49,NaN,49.1625,41.9425,8176,10054,80.6469,0.5500,0.0010,40.73,14.9990,845.7020,2368.3640,2.5790,13.9390,3024.0650,5443.5000,0.9470,NaN,NaN,NaN,NaN,27.259,40.5509,NaN,5.24186,0.0191387,42.2495,NaN,5356.11,9982.99,NaN
2,1,1,0,63,63,1,1,1,1,0,15,15,15,5364.8,9883.5,NaN,49.2649,41.9511,8202,10014,80.3881,0.5490,0.0030,40.5638,14.9140,887.4940,2457.0950,1.6710,14.0900,3068.8380,5523.4880,1.3160,NaN,NaN,NaN,NaN,27.2994,40.3887,NaN,5.29298,0.0213614,42.2953,NaN,5370.11,9931.09,NaN
3,1,1,0,63,63,1,1,1,1,0,15,15,15,5336.7,10109.3,NaN,49.6618,42.4317,8120,10454,80.7156,0.5090,0.0020,40.9088,14.7990,871.4770,2383.1560,3.0500,13.8590,3140.2440,6352.0810,1.1600,NaN,NaN,NaN,NaN,27.1923,40.7295,NaN,5.20015,0.0236824,42.3425,NaN,5341.92,10156.9,NaN
1,1,0,1,1,1,1,1,1,1,0,15,15,15,586.267,NaN,487.728,26.4981,31.1642,9128,1388,82.4880,30.5190,0.0050,35.3911,15.2600,15.3800,19.9890,0.5830,NaN,NaN,NaN,NaN,15.2600,14.9840,48.6970,0.6050,35.3864,NaN,35.3718,5.25288,0.0122527,NaN,0.186069,591.532,NaN,493.167
2,1,0,1,1,1,1,1,1,1,0,15,15,15,584.815,NaN,486.081,27.1805,31.0836,9216,1343,82.4354,30.6650,0.0010,35.2704,15.3130,15.4220,19.3850,0.6050,NaN,NaN,NaN,NaN,15.3900,15.1400,46.7870,0.6560,35.2698,NaN,35.2477,5.37288,0.0111993,NaN,0.17797,590.199,NaN,491.632
3,1,0,1,1,1,1,1,1,1,0,15,15,15,588.726,NaN,489.611,26.4217,31.1167,9216,1122,82.3503,30.1680,0.0020,35.5077,15.0650,15.4300,19.2840,0.6210,NaN,NaN,NaN,NaN,15.1410,15.1480,50.5860,0.5810,35.5029,NaN,35.4845,5.33302,0.0110153,NaN,0.188459,594.07,NaN,495.132
1,1,0,1,1,1,16,1,1,1,0,15,15,15,517.097,NaN,859.028,38.4358,31.9072,7591,2681,92.7044,3.2830,0.0010,27.2768,10.5350,239.4050,441.5930,1.0380,NaN,NaN,NaN,NaN,25.6880,196.1930,686.7620,0.7000,27.2755,NaN,15.485,5.30711,0.0210563,NaN,0.177135,522.425,NaN,864.512
2,1,0,1,1,1,16,1,1,1,0,15,15,15,519.065,NaN,819.139,38.325,31.9731,7629,2399,93.2074,3.2770,0.0190,27.2688,11.0500,235.5520,430.0740,0.8990,NaN,NaN,NaN,NaN,25.6440,188.0580,688.8160,0.6920,27.2676,NaN,14.8787,5.25835,0.0188144,NaN,0.180623,524.342,NaN,824.578
3,1,0,1,1,1,16,1,1,1,0,15,15,15,520.375,NaN,833.873,38.3553,31.9553,7693,2376,93.0248,3.3150,0.0020,27.2838,10.8220,240.0830,448.6450,0.8500,NaN,NaN,NaN,NaN,25.6460,187.1140,691.4870,0.6450,27.2826,NaN,15.2577,5.26009,0.0185286,NaN,0.179795,525.654,NaN,839.313
1,1,0,1,1,1,32,1,1,1,0,15,15,15,518.564,NaN,1462.41,39.0183,33.0001,7466,2406,93.6774,1.7220,0.0010,27.2081,10.4850,260.6150,457.4090,1.1070,NaN,NaN,NaN,NaN,25.7530,376.3170,1390.9730,0.8060,27.2073,NaN,14.4595,5.25471,0.021126,NaN,0.177952,523.839,NaN,1467.84
2,1,0,1,1,1,32,1,1,1,0,15,15,15,519.125,NaN,1505.56,38.8067,33.0181,7460,2744,94.0933,1.6830,0.0040,27.2463,10.2120,256.4580,432.2740,1.1020,NaN,NaN,NaN,NaN,25.7390,390.8080,1366.7590,0.5610,27.2454,NaN,14.8499,5.26865,0.0177766,NaN,0.177344,524.411,NaN,1511.01
3,1,0,1,1,1,32,1,1,1,0,15,15,15,522.561,NaN,1468.55,38.6771,33.0021,7494,2404,93.8585,1.6820,0.0010,27.2659,10.3590,260.9620,455.3040,0.9820,NaN,NaN,NaN,NaN,25.7270,376.3540,1369.9000,0.5660,27.2654,NaN,14.5733,5.21675,0.0185968,NaN,0.181597,527.796,NaN,1473.95
1,1,0,1,1,1,48,1,1,1,0,15,15,15,518.758,NaN,2040.24,39.3737,34.1078,7410,2683,94.5159,1.1520,0.0090,27.2137,9.5980,271.5530,459.3000,0.8770,NaN,NaN,NaN,NaN,25.8370,551.5100,2134.6160,0.9040,27.2122,NaN,14.909,5.22397,0.020802,NaN,0.179683,524.003,NaN,2045.65
2,1,0,1,1,1,48,1,1,1,0,15,15,15,515.334,NaN,2073.59,39.1835,34.1347,7334,3211,98.0750,1.1560,0.0040,27.1255,9.2450,270.7340,453.6290,1.0850,NaN,NaN,NaN,NaN,25.9250,557.6090,2074.2470,0.8100,27.1247,NaN,15.2061,5.39665,0.0194366,NaN,0.179953,520.75,NaN,2079.17
3,1,0,1,1,1,48,1,1,1,0,15,15,15,516.461,NaN,2073.55,39.7518,34.1239,7386,2763,94.3107,1.1920,0.0010,27.2199,9.3430,263.1570,465.0670,0.9820,NaN,NaN,NaN,NaN,25.8750,551.7690,2176.0310,0.8650,27.2188,NaN,15.2239,5.24318,0.020691,NaN,0.185392,521.725,NaN,2078.98
1,1,0,1,1,1,63,1,1,1,0,15,15,15,516.593,NaN,2484.14,39.6444,35.1807,7330,2555,98.4308,0.8500,0.0020,27.0831,9.1930,284.5990,465.1940,1.2590,NaN,NaN,NaN,NaN,25.9940,680.2100,2545.4930,0.8290,27.082,NaN,15.022,5.28324,0.0192088,NaN,0.178123,521.895,NaN,2489.6
2,1,0,1,1,1,63,1,1,1,0,15,15,15,511.26,NaN,2566.98,39.8313,35.2784,7297,2356,98.0585,0.8490,0.0010,27.0973,8.9190,272.6340,464.0380,1.1290,NaN,NaN,NaN,NaN,25.9860,699.2130,2448.8930,0.9140,27.0964,NaN,15.4885,5.31632,0.0187459,NaN,0.17961,516.595,NaN,2572.47
3,1,0,1,1,1,63,1,1,1,0,15,15,15,512.461,NaN,2553.96,39.5453,35.1774,7341,3111,98.1512,0.8870,0.0070,27.2085,9.0270,273.7070,447.5400,1.2370,NaN,NaN,NaN,NaN,25.9620,690.8410,2541.4260,0.6020,27.2074,NaN,15.4098,5.28482,0.017462,NaN,0.17277,517.763,NaN,2559.41
1,1,0,1,16,1,1,1,1,1,0,15,15,15,362.957,NaN,502.274,38.1089,31.8277,8062,2156,95.1400,3.3160,0.0020,27.3849,25.6500,79.0070,233.4580,0.6640,NaN,NaN,NaN,NaN,15.7410,319.5350,691.5360,0.7830,6.56518,NaN,27.384,5.321,0.0193317,NaN,0.177037,368.297,NaN,507.772
2,1,0,1,16,1,1,1,1,1,0,15,15,15,382.723,NaN,500.083,38.056,31.8696,8126,2213,95.1470,3.3160,0.0120,27.4174,25.6480,81.6470,257.3900,0.6510,NaN,NaN,NaN,NaN,15.5870,313.1340,640.5780,0.8410,6.90662,NaN,27.416,5.28919,0.0154614,NaN,0.181172,388.028,NaN,505.554
3,1,0,1,16,1,1,1,1,1,0,15,15,15,354.886,NaN,502.071,37.9064,31.7965,7994,2200,95.4037,3.3080,0.0060,27.4124,25.5900,76.5440,259.2720,0.7980,NaN,NaN,NaN,NaN,15.7800,316.9490,661.5190,0.8460,6.41978,NaN,27.4115,5.21934,0.0163063,NaN,0.180094,360.121,NaN,507.471
1,1,0,1,16,1,16,1,1,1,0,15,15,15,1511.53,NaN,1533.5,38.9471,32.6618,7857,2538,91.0959,2.4440,0.0010,27.3592,19.5500,174.3620,641.3710,0.8170,NaN,NaN,NaN,NaN,19.4360,273.7280,903.1330,0.8900,27.3062,NaN,27.3582,5.20938,0.0159152,NaN,0.191007,1516.75,NaN,1538.9
2,1,0,1,16,1,16,1,1,1,0,15,15,15,1513.24,NaN,1524.47,39.199,32.6164,7857,2316,91.1426,2.4060,0.0010,27.3761,18.9440,178.2230,662.3180,0.7700,NaN,NaN,NaN,NaN,19.4410,275.6360,934.1550,0.8200,27.3726,NaN,27.3746,5.24402,0.0189127,NaN,0.194273,1518.5,NaN,1529.91
3,1,0,1,16,1,16,1,1,1,0,15,15,15,1511.4,NaN,1519.97,38.8103,32.5957,7869,2640,91.1396,2.4410,0.0010,27.3475,19.2630,173.3210,641.9670,0.8930,NaN,NaN,NaN,NaN,19.5300,271.5710,988.8770,0.7710,27.3292,NaN,27.3467,5.22462,0.0264332,NaN,0.195956,1516.65,NaN,1525.4
1,1,0,1,16,1,32,1,1,1,0,15,15,15,1487.66,NaN,2799.37,39.0464,33.6797,7426,2371,92.0552,1.5310,0.0030,27.242,11.6740,172.4620,623.3010,1.1570,NaN,NaN,NaN,NaN,24.4960,535.6720,1921.9040,0.8130,27.2408,NaN,26.3867,5.21574,0.018394,NaN,0.19106,1492.89,NaN,2804.78
2,1,0,1,16,1,32,1,1,1,0,15,15,15,1504.51,NaN,2804.38,39.6868,33.783,7370,3205,92.3011,1.5320,0.0100,27.3117,11.7230,173.7470,642.6640,0.9270,NaN,NaN,NaN,NaN,24.5190,536.9590,1903.7150,0.8400,27.3106,NaN,26.3954,5.21441,0.0206522,NaN,0.177496,1509.74,NaN,2809.77
3,1,0,1,16,1,32,1,1,1,0,15,15,15,1493.72,NaN,2776.48,39.2221,33.8014,7454,2676,92.2589,1.5350,0.0020,27.1873,11.7020,172.3360,627.8460,1.1600,NaN,NaN,NaN,NaN,24.5550,532.7030,1904.6270,1.0620,27.1866,NaN,26.347,5.28136,0.0211245,NaN,0.183387,1499.02,NaN,2781.94
1,1,0,1,16,1,48,1,1,1,0,15,15,15,1496.52,NaN,3379.19,40.1814,34.9327,7223,2986,96.0162,1.1600,0.0050,27.0781,8.8140,201.8700,686.7500,1.2010,NaN,NaN,NaN,NaN,26.0170,756.7760,2776.9400,1.0310,27.0766,NaN,25.6188,5.37395,0.0193756,NaN,0.18026,1501.91,NaN,3384.75
2,1,0,1,16,1,48,1,1,1,0,15,15,15,1508.58,NaN,3348.43,40.0056,34.9294,7343,3264,96.4300,1.1580,0.0020,27.1734,8.9920,201.2850,692.8960,0.9730,NaN,NaN,NaN,NaN,25.9730,748.1400,2829.6600,0.6920,27.1723,NaN,25.4114,5.36014,0.0195091,NaN,0.1808,1513.96,NaN,3353.97
3,1,0,1,16,1,48,1,1,1,0,15,15,15,1500.01,NaN,3330.6,39.6255,35.0066,7258,2969,96.7631,1.1580,0.0060,27.1313,9.1120,205.6280,659.3330,1.1190,NaN,NaN,NaN,NaN,25.9840,741.3250,2772.8420,0.8100,27.1307,NaN,25.194,5.33671,0.0174657,NaN,0.176623,1505.37,NaN,3336.11
1,1,0,1,16,1,63,1,1,1,0,15,15,15,1530.92,NaN,3622.46,39.7817,35.8861,7345,3406,97.4800,0.8490,0.0010,27.1302,8.7230,353.9770,1191.3960,1.6050,NaN,NaN,NaN,NaN,25.9760,845.1690,3063.9980,0.8940,27.1291,NaN,22.1299,5.2089,0.0188503,NaN,0.169246,1536.15,NaN,3627.84
2,1,0,1,16,1,63,1,1,1,0,15,15,15,1531.99,NaN,3596.57,39.3922,35.8762,7115,3067,96.8265,0.8510,0.0070,27.0643,8.8220,336.0750,1062.3410,1.6200,NaN,NaN,NaN,NaN,26.0420,855.5890,3154.2970,1.0630,27.0632,NaN,21.906,5.30246,0.0168116,NaN,0.177505,1537.31,NaN,3602.05
3,1,0,1,16,1,63,1,1,1,0,15,15,15,1526.27,NaN,3615.76,39.6207,35.8928,7261,3711,97.0612,0.8500,0.0020,27.0786,8.6960,347.5570,1304.0850,1.0540,NaN,NaN,NaN,NaN,26.0110,860.0070,3158.0070,0.7110,27.0774,NaN,22.1402,5.26632,0.0182148,NaN,0.182507,1531.55,NaN,3621.21
1,1,0,1,32,1,1,1,1,1,0,15,15,15,550.566,NaN,502.877,38.6142,32.7979,7926,2313,95.8793,1.7160,0.0020,27.3212,25.6670,139.0790,388.7470,1.1600,NaN,NaN,NaN,NaN,15.9420,328.4940,707.8040,0.8830,5.68848,NaN,27.3202,5.2337,0.020153,NaN,0.188953,555.82,NaN,508.3
2,1,0,1,32,1,1,1,1,1,0,15,15,15,558.508,NaN,505.505,38.6848,32.9687,7967,2415,95.5074,1.7210,0.0010,27.254,25.7370,140.1790,404.5770,0.9950,NaN,NaN,NaN,NaN,15.9090,330.2930,631.0730,1.1120,5.65118,NaN,27.2517,5.33241,0.0169937,NaN,0.184013,563.857,NaN,511.021
3,1,0,1,32,1,1,1,1,1,0,15,15,15,589.107,NaN,502.129,38.3801,32.7514,7981,2124,95.7496,1.7160,0.0010,27.3425,25.6570,143.2960,429.0090,0.7120,NaN,NaN,NaN,NaN,15.7070,321.1840,660.2950,0.8400,5.93192,NaN,27.3415,5.21776,0.016422,NaN,0.184775,594.341,NaN,507.532
1,1,0,1,32,1,16,1,1,1,0,15,15,15,2171.25,NaN,1534.31,39.1429,33.6533,8256,1945,92.5626,1.7250,0.0090,27.3503,25.8020,324.4500,1109.1510,0.8160,NaN,NaN,NaN,NaN,14.7220,325.9040,1431.0630,0.9420,23.3771,NaN,27.3497,5.27752,0.0145109,NaN,0.191562,2176.54,NaN,1539.78
2,1,0,1,32,1,16,1,1,1,0,15,15,15,2187.19,NaN,1525.37,38.6482,33.6159,8247,2210,91.9559,1.7260,0.0010,27.3217,25.8140,325.7210,1113.5800,0.9050,NaN,NaN,NaN,NaN,14.8820,331.4080,1569.3860,0.8830,23.2897,NaN,27.3209,5.26782,0.0146096,NaN,0.183133,2192.47,NaN,1530.82
3,1,0,1,32,1,16,1,1,1,0,15,15,15,2230.2,NaN,1531.93,38.9738,33.6894,8304,1903,92.3189,1.7230,0.0020,27.3916,25.7670,329.4700,1084.7900,0.8230,NaN,NaN,NaN,NaN,14.6260,323.9860,1481.4750,0.7270,23.7445,NaN,27.3907,5.23563,0.01537,NaN,0.18851,2235.45,NaN,1537.36
1,1,0,1,32,1,32,1,1,1,0,15,15,15,2841.71,NaN,2906.91,39.7059,34.8792,7796,2792,92.7344,1.1930,0.0030,27.1865,18.4700,368.1700,1275.4010,1.1400,NaN,NaN,NaN,NaN,19.2400,514.5680,1774.6820,1.0680,27.0466,NaN,27.1856,5.26653,0.0174671,NaN,0.188595,2846.99,NaN,2912.37
2,1,0,1,32,1,32,1,1,1,0,15,15,15,2828.4,NaN,2902.98,39.8954,34.855,7874,2590,96.1650,1.2340,0.0010,27.1022,19.7430,359.8650,1333.2220,0.9080,NaN,NaN,NaN,NaN,18.8180,512.0950,1837.3720,0.8700,26.9333,NaN,27.1009,5.30118,0.0172103,NaN,0.187516,2833.72,NaN,2908.47
3,1,0,1,32,1,32,1,1,1,0,15,15,15,2852.53,NaN,2956.63,39.082,34.6983,7723,2569,92.5681,1.1910,0.0010,27.1711,18.4360,358.3610,1235.4080,1.0270,NaN,NaN,NaN,NaN,19.5880,565.2530,1916.7720,0.8810,27.0826,NaN,27.1703,5.21457,0.01818,NaN,0.184032,2857.77,NaN,2962.02
1,1,0,1,32,1,48,1,1,1,0,15,15,15,2835.9,NaN,4160.31,39.2472,35.8035,7478,2748,96.8896,0.9270,0.0020,27.0642,14.2580,366.2650,1277.1030,0.9400,NaN,NaN,NaN,NaN,22.2560,773.1420,2981.7170,0.7680,27.0636,NaN,26.7839,5.29387,0.0188405,NaN,0.178874,2841.21,NaN,4165.78
2,1,0,1,32,1,48,1,1,1,0,15,15,15,2824.22,NaN,4178.85,39.6508,35.8217,7559,2917,97.2185,0.9270,0.0020,27.1067,14.8370,342.1750,1280.2720,1.1480,NaN,NaN,NaN,NaN,21.9080,772.5460,2821.5460,0.9950,27.1058,NaN,26.8577,5.20687,0.020658,NaN,0.182278,2829.45,NaN,4184.24
3,1,0,1,32,1,48,1,1,1,0,15,15,15,2821.86,NaN,4163.05,39.1415,35.8767,7516,3202,97.1462,0.9280,0.0030,27.0331,13.8870,355.1800,1203.4730,1.1790,NaN,NaN,NaN,NaN,22.2810,791.1290,3037.4190,0.7930,27.0319,NaN,26.7044,5.32008,0.0283087,NaN,0.18087,2827.21,NaN,4168.55
1,1,0,1,32,1,63,1,1,1,0,15,15,15,2811.54,NaN,4881.75,39.8262,36.7967,7290,3155,97.3181,0.7380,0.0020,27.0134,11.1890,365.6700,1190.8340,1.0000,NaN,NaN,NaN,NaN,24.1270,987.1410,3577.5790,0.8070,27.0123,NaN,26.271,5.30593,0.0264419,NaN,0.187882,2816.87,NaN,4887.25
2,1,0,1,32,1,63,1,1,1,0,15,15,15,2802.4,NaN,4902.89,39.3868,36.7579,7339,2835,97.2842,0.7760,0.0010,27.0641,11.3710,363.2090,1264.6010,1.3390,NaN,NaN,NaN,NaN,23.9840,967.0480,3436.4700,0.6440,27.0632,NaN,26.337,5.23877,0.0234368,NaN,0.180309,2807.66,NaN,4908.31
3,1,0,1,32,1,63,1,1,1,0,15,15,15,2809.82,NaN,4870.03,39.3687,36.7502,7326,2387,97.1104,0.7360,0.0010,27.0317,11.1500,374.9270,1259.3760,1.0380,NaN,NaN,NaN,NaN,24.2760,992.0750,3751.4490,0.7730,27.031,NaN,26.2835,5.22645,0.0218667,NaN,0.180871,2815.07,NaN,4875.44
1,1,0,1,48,1,1,1,1,1,0,15,15,15,748.715,NaN,511.177,40.1729,34.1105,8011,2434,95.8215,1.1860,0.0010,27.3956,25.7370,197.5630,576.0060,0.6930,NaN,NaN,NaN,NaN,15.2590,345.4020,744.9290,0.9320,5.56613,NaN,27.3946,5.21959,0.0181259,NaN,0.18442,753.953,NaN,516.581
2,1,0,1,48,1,1,1,1,1,0,15,15,15,769.943,NaN,505.416,38.9215,34.0176,8039,2231,95.7615,1.1890,0.0010,27.2776,25.8040,205.4750,637.2180,0.6720,NaN,NaN,NaN,NaN,15.4520,333.0660,687.5200,1.1240,5.78438,NaN,27.2765,5.26501,0.0160973,NaN,0.177002,775.224,NaN,510.858
3,1,0,1,48,1,1,1,1,1,0,15,15,15,734.708,NaN,504.069,39.7317,34.1832,7993,2480,95.7237,1.1500,0.0010,27.245,25.7900,199.5390,625.4290,1.0070,NaN,NaN,NaN,NaN,15.7500,327.3670,628.9430,1.1030,5.5378,NaN,27.241,5.25979,0.017548,NaN,0.179742,739.986,NaN,509.508
1,1,0,1,48,1,16,1,1,1,0,15,15,15,1912.9,NaN,1640.35,38.9878,34.6764,8066,2367,97.8023,1.1580,0.0060,27.2209,25.9690,348.1810,1174.4940,0.8650,NaN,NaN,NaN,NaN,14.7790,648.1210,2206.3670,0.9310,15.0248,NaN,27.2189,5.36414,0.0149553,NaN,0.181647,1918.28,NaN,1645.9
2,1,0,1,48,1,16,1,1,1,0,15,15,15,2121.55,NaN,1641.78,39.2416,34.7076,8176,2118,97.5335,1.1940,0.0010,27.2538,25.9220,376.2770,1309.5980,0.9620,NaN,NaN,NaN,NaN,14.6370,646.3990,2321.6940,0.7320,16.4809,NaN,27.251,5.31841,0.0178658,NaN,0.186646,2126.89,NaN,1647.29
3,1,0,1,48,1,16,1,1,1,0,15,15,15,1888.94,NaN,1648.52,38.519,34.721,8035,2102,97.6096,1.1550,0.0010,27.2122,25.9040,342.8140,1267.1390,1.0060,NaN,NaN,NaN,NaN,14.7030,677.8290,2346.5900,0.8290,14.9688,NaN,27.2092,5.31646,0.0151737,NaN,0.185086,1894.27,NaN,1654.02
1,1,0,1,48,1,32,1,1,1,0,15,15,15,4034.77,NaN,2887.8,39.0683,35.7693,8066,1785,96.7169,1.0020,0.0020,27.1303,23.1320,509.7340,1815.2900,1.3470,NaN,NaN,NaN,NaN,16.0380,548.5560,1916.9540,0.9550,26.2929,NaN,27.1293,5.24371,0.0177972,NaN,0.19762,4040.04,NaN,2893.24
2,1,0,1,48,1,32,1,1,1,0,15,15,15,3972.4,NaN,2877.53,39.3233,35.7951,8122,2106,97.0250,1.0050,0.0010,27.0892,23.6460,517.2760,1800.1590,0.9490,NaN,NaN,NaN,NaN,16.0730,528.9400,1896.6490,1.1280,26.248,NaN,27.0866,5.3064,0.0160237,NaN,0.187167,3977.72,NaN,2883.02
3,1,0,1,48,1,32,1,1,1,0,15,15,15,4018.15,NaN,2865.13,39.119,35.85,8114,2017,96.3338,1.0040,0.0020,27.1532,23.3160,506.0530,1760.9570,0.8720,NaN,NaN,NaN,NaN,16.0590,530.3970,1968.0240,1.0000,26.2828,NaN,27.1521,5.2263,0.0192661,NaN,0.192322,4023.39,NaN,2870.55
1,1,0,1,48,1,48,1,1,1,0,15,15,15,4130.01,NaN,4184.41,39.6017,36.7174,7779,2434,97.0992,0.8140,0.0030,26.9991,18.5960,552.7540,1955.7450,1.2240,NaN,NaN,NaN,NaN,19.1380,729.3040,2737.1080,0.8780,26.9637,NaN,26.9984,5.23403,0.0208165,NaN,0.182226,4135.27,NaN,4189.83
2,1,0,1,48,1,48,1,1,1,0,15,15,15,4115.14,NaN,4204.01,39.7495,36.7564,7813,2586,97.1858,0.8130,0.0010,27.0006,18.5820,544.9990,1987.4830,1.1590,NaN,NaN,NaN,NaN,19.3170,726.4850,2728.5970,0.9830,26.8683,NaN,26.9999,5.20761,0.0173869,NaN,0.181145,4120.36,NaN,4209.4
3,1,0,1,48,1,48,1,1,1,0,15,15,15,4078.25,NaN,4199.1,39.2975,36.8351,7767,2792,96.2227,0.8150,0.0050,26.9319,19.2400,474.4420,1749.7080,1.0780,NaN,NaN,NaN,NaN,18.6190,792.3750,2877.5570,0.7400,26.7559,NaN,26.927,5.29276,0.0165424,NaN,0.178658,4083.56,NaN,4204.57
1,1,0,1,48,1,63,1,1,1,0,15,15,15,4109.31,NaN,5357.57,40.5963,37.8375,7544,3066,97.1562,0.6610,0.0080,26.9657,14.9370,547.9650,1923.8720,1.4190,NaN,NaN,NaN,NaN,20.7330,928.7380,3481.1380,0.9720,26.9643,NaN,26.9427,5.23674,0.0196521,NaN,0.182481,4114.56,NaN,5362.99
2,1,0,1,48,1,63,1,1,1,0,15,15,15,4108.92,NaN,5354.51,40.1595,37.9133,7835,3174,97.3769,0.6620,0.0050,27.0347,14.9430,554.7840,1925.3130,1.1040,NaN,NaN,NaN,NaN,20.6630,916.4950,3495.6870,1.2040,27.0339,NaN,26.9173,5.24412,0.0214086,NaN,0.189591,4114.18,NaN,5359.95
3,1,0,1,48,1,63,1,1,1,0,15,15,15,4084.23,NaN,5363.16,40.5258,38.0713,7594,3191,96.8773,0.7010,0.0010,26.8787,16.8190,548.7150,1963.2380,1.0710,NaN,NaN,NaN,NaN,19.6610,988.2080,3774.7030,0.9250,26.8155,NaN,26.8747,5.30893,0.0248185,NaN,0.18044,4089.56,NaN,5368.65
1,1,0,1,63,1,1,1,1,1,0,15,15,15,940.413,NaN,498.862,39.5347,34.7218,8116,2384,95.5467,0.8850,0.0010,27.2513,25.9000,282.0170,687.7370,0.8490,NaN,NaN,NaN,NaN,14.9710,332.9400,738.5250,0.9480,5.99911,NaN,27.2506,5.2947,0.0235634,NaN,0.18525,945.731,NaN,504.342
2,1,0,1,63,1,1,1,1,1,0,15,15,15,941.342,NaN,505.086,38.7229,34.6524,8018,2523,95.6756,0.8830,0.0080,27.2346,25.8520,253.0030,716.3050,0.9120,NaN,NaN,NaN,NaN,15.1730,342.0860,707.1730,1.3020,5.86241,NaN,27.234,5.25114,0.0186566,NaN,0.18024,946.612,NaN,510.518
3,1,0,1,63,1,1,1,1,1,0,15,15,15,887.06,NaN,503.404,38.5176,34.5651,8053,2349,95.5263,0.8840,0.0040,27.1946,25.8730,244.7220,686.8120,1.2060,NaN,NaN,NaN,NaN,15.3780,340.9370,696.6010,1.4200,5.59817,NaN,27.1934,5.27029,0.0188547,NaN,0.177829,892.349,NaN,508.852
1,1,0,1,63,1,16,1,1,1,0,15,15,15,2071.53,NaN,1600.63,38.9405,35.4171,8138,2081,97.6900,0.8890,0.0030,27.183,26.0000,408.2670,1360.7340,0.8370,NaN,NaN,NaN,NaN,14.5260,585.1180,1495.1440,1.4800,12.9194,NaN,27.1823,5.29872,0.0159671,NaN,0.193617,2076.84,NaN,1606.12
2,1,0,1,63,1,16,1,1,1,0,15,15,15,2166.97,NaN,1667.52,38.5169,35.4956,8121,2091,97.9638,0.8880,0.0020,27.214,25.9910,421.6070,1402.0220,1.0830,NaN,NaN,NaN,NaN,14.3280,784.8250,2393.3460,0.7810,13.3448,NaN,27.2132,5.28182,0.0150917,NaN,0.184472,2172.27,NaN,1672.99
3,1,0,1,63,1,16,1,1,1,0,15,15,15,2078.06,NaN,1704.52,38.6533,35.4973,8052,2191,98.2027,0.8860,0.0010,27.2328,25.9220,403.4920,1418.7980,1.1890,NaN,NaN,NaN,NaN,14.3670,886.5450,2436.3290,0.7920,12.9168,NaN,27.2319,5.20722,0.0170481,NaN,0.179252,2083.28,NaN,1709.9
1,1,0,1,63,1,32,1,1,1,0,15,15,15,3495.85,NaN,2955.71,38.7637,36.5237,8141,1820,97.1350,0.8500,0.0110,27.1556,25.9990,551.6730,1864.3460,1.5010,NaN,NaN,NaN,NaN,14.1780,657.1820,2756.4490,0.9440,21.8072,NaN,27.1546,5.20198,0.0162606,NaN,0.179592,3501.07,NaN,2961.09
2,1,0,1,63,1,32,1,1,1,0,15,15,15,3431.61,NaN,2964.27,38.7778,36.5193,8169,2135,96.8219,0.8550,0.0030,27.0839,26.1460,542.6030,1840.8230,0.9630,NaN,NaN,NaN,NaN,14.4520,662.1130,2597.6060,1.2320,21.4152,NaN,27.0816,5.27761,0.01846,NaN,0.179436,3436.91,NaN,2969.73
3,1,0,1,63,1,32,1,1,1,0,15,15,15,3937.57,NaN,2932.41,39.0949,36.4925,8292,1965,96.8969,0.8910,0.0020,27.2007,26.0830,603.2650,2048.4910,1.1870,NaN,NaN,NaN,NaN,13.9910,521.2990,1849.7550,0.9130,24.2705,NaN,27.1995,5.20673,0.0145853,NaN,0.186554,3942.79,NaN,2937.81
1,1,0,1,63,1,48,1,1,1,0,15,15,15,5032.92,NaN,4208.65,39.589,37.6438,8028,2259,97.3262,0.7000,0.0010,26.9944,22.0580,635.7190,2356.3750,0.7900,NaN,NaN,NaN,NaN,16.5330,810.6300,2838.9010,1.3580,26.2285,NaN,26.9925,5.31389,0.0212138,NaN,0.18236,5038.26,NaN,4214.15
2,1,0,1,63,1,48,1,1,1,0,15,15,15,5216.91,NaN,4149.65,39.6654,37.6729,7823,2180,97.1246,0.7000,0.0070,26.9088,21.7910,703.4350,2280.1580,0.9140,NaN,NaN,NaN,NaN,16.8100,756.4810,2745.3080,1.2110,26.312,NaN,26.9078,5.29445,0.0195483,NaN,0.18125,5222.23,NaN,4155.13
3,1,0,1,63,1,48,1,1,1,0,15,15,15,5235.12,NaN,4164.96,40.1688,37.738,7842,2303,96.9958,0.6990,0.0010,26.9682,21.2780,694.0770,2382.1780,1.2540,NaN,NaN,NaN,NaN,16.7740,752.6730,2802.3010,1.2020,26.3525,NaN,26.9676,5.2491,0.0168141,NaN,0.183843,5240.39,NaN,4170.4
