run_id,use_det,use_seg,use_pose,batch_det,batch_seg,batch_pose,threshold_det,threshold_seg,threshold_pose,timeout_ms,priority_det,priority_seg,priority_pose,det_latency_ms,seg_latency_ms,pose_latency_ms,cpu_percent,mem_percent,voluntary_ctx_switches,nonvoluntary_ctx_switches,npu_percent,switches_per_s,idle_time_pct,run_time_s,avg_fps_det,avg_latency_det,max_latency_det,activation_det,avg_fps_seg,avg_latency_seg,max_latency_seg,activation_seg,avg_fps_pose,avg_latency_pose,max_latency_pose,activation_pose,total_time_det_s,total_time_seg_s,total_time_pose_s,avg_preprocess_ms,postprocess_ms_det,postprocess_ms_seg,postprocess_ms_pose,total_time_ms_det,total_time_ms_seg,total_time_ms_pose
1,1,1,1,1,1,1,1,1,1,0,15,15,15,841.007,786.451,698.397,40.6212,32.9431,15925,10887,85.7345,25.9410,0.0020,51.6577,8.6600,15.8780,29.5100,0.6890,8.6220,26.4820,48.1840,0.7660,8.6220,17.3980,64.9790,0.6560,51.2814,51.4745,51.3179,5.29235,0.0185866,43.9468,0.20242,846.318,835.69,703.892
2,1,1,1,1,1,1,1,1,1,0,15,15,15,842.501,782.284,699.764,40.7914,32.7611,15886,11065,85.6451,25.8480,0.0010,51.6995,8.6410,15.5600,25.3960,0.6950,8.6030,26.4630,48.0760,0.7630,8.6030,17.5000,75.5890,0.7190,51.3638,51.5205,51.4049,5.22981,0.014244,43.9246,0.19561,847.745,831.438,705.189
3,1,1,1,1,1,1,1,1,1,0,15,15,15,843.683,784.914,699.964,40.9011,33.1746,15942,11087,85.9900,25.7210,0.0100,51.7269,8.5740,15.6600,30.7960,0.6650,8.5740,26.9230,55.5840,0.6780,8.5740,17.7560,70.6120,0.7530,51.433,51.5517,51.4159,5.25808,0.0151628,43.7619,0.189551,848.956,833.934,705.411
1,1,1,1,1,1,16,1,1,1,0,15,15,15,544.169,1147.8,1173.27,40.8063,33.8865,14840,11247,64.3796,7.0870,0.0010,55.5833,2.7200,21.4580,63.6890,0.7040,2.7200,36.5580,89.9380,0.6090,25.7830,244.8870,862.3430,0.7760,32.803,55.4113,21.4474,5.33137,0.0327232,41.5352,0.175173,549.533,1194.67,1178.78
2,1,1,1,1,1,16,1,1,1,0,15,15,15,554.736,1135.95,1113.57,40.777,33.8641,14937,10811,64.7015,7.5680,0.0010,55.2067,2.9430,18.8370,66.6100,0.8450,2.9430,36.3080,90.1510,0.6690,25.7220,233.3100,785.0690,0.8600,33.2676,55.0269,20.4955,5.28075,0.0251842,41.4075,0.176017,560.042,1182.64,1119.03
3,1,1,1,1,1,16,1,1,1,0,15,15,15,552.665,1138.85,1121.24,40.2924,33.7716,14962,10534,64.6213,7.4720,0.0020,55.2802,2.9120,18.2950,49.4570,0.8350,2.9120,35.7360,83.8180,0.8030,25.7890,233.0610,800.4590,0.6580,33.2479,55.1049,20.7641,5.32409,0.0311735,41.5581,0.180201,558.02,1185.74,1126.75
1,1,1,1,1,1,32,1,1,1,0,15,15,15,551.902,1143.92,1722.13,40.0266,34.5814,14920,10402,64.6462,6.6090,0.0090,55.3089,2.8820,20.1790,49.6990,0.7590,2.8820,41.3000,60.1450,0.6860,25.8580,409.2830,1569.9920,0.9240,33.176,55.1294,17.3687,5.26476,0.0212859,41.304,0.17923,557.188,1190.49,1727.57
2,1,1,1,1,1,32,1,1,1,0,15,15,15,553.497,1134.64,1685.75,40.3695,34.6696,14862,9509,64.7536,6.8300,0.0170,55.0157,2.9930,20.3420,63.7770,0.7710,2.9930,40.1140,63.7720,0.8290,25.8240,399.9580,1471.0690,0.6270,33.174,54.841,16.9679,5.24367,0.0251577,41.1847,0.17617,558.766,1181.07,1691.17
3,1,1,1,1,1,32,1,1,1,0,15,15,15,551.81,1132.96,1677.69,40.1711,34.0779,14886,9371,66.4983,6.8140,0.0150,54.9399,2.9640,19.5120,63.4780,0.7240,2.9640,39.9700,96.1940,0.6290,25.9080,399.9410,1394.8410,1.0790,33.1357,54.7662,16.9556,5.35247,0.0198537,41.17,0.178603,557.183,1179.48,1683.22
1,1,1,1,1,1,48,1,1,1,0,15,15,15,557.508,1141.47,2331.3,39.9779,36.0119,14907,9754,66.8431,5.9330,0.0010,55.2964,2.6580,20.2300,43.6620,0.7800,2.6970,40.4220,86.5030,0.5970,25.9280,594.3040,2193.7250,0.8970,33.4761,55.1155,17.1297,5.25947,0.0184974,41.2454,0.178967,562.786,1187.97,2336.74
2,1,1,1,1,1,48,1,1,1,0,15,15,15,554.825,1143.72,2288.25,40.9667,35.9607,14941,9647,66.5967,6.0530,0.0020,55.3936,2.7370,19.0670,34.1420,0.6700,2.7370,38.0450,58.2660,0.6140,25.9480,583.9060,2206.8740,0.7640,33.3797,55.2161,16.7978,5.27478,0.0185246,41.2425,0.175785,560.118,1190.24,2293.7
3,1,1,1,1,1,48,1,1,1,0,15,15,15,555.635,1149.83,2313.4,40.7036,35.9456,14848,11708,66.6291,5.7790,0.0160,55.6238,2.5810,19.4940,32.3360,0.7010,2.6200,39.7410,61.1900,0.6870,25.9260,592.9170,2261.8990,0.9290,33.391,55.4463,17.0653,5.24326,0.0239037,41.4357,0.178511,560.902,1196.51,2318.82
1,1,1,1,1,1,63,1,1,1,0,15,15,15,555.049,1142.98,2792.28,40.2447,36.9784,14885,9761,66.7587,5.5790,0.0020,55.3248,2.5570,19.9660,68.1430,0.7110,2.5570,41.3670,59.2220,0.6250,26.0730,726.1560,2596.2750,0.7470,33.2717,55.1521,16.8158,5.29606,0.0200583,41.0686,0.169421,560.365,1189.34,2797.75
2,1,1,1,1,1,63,1,1,1,0,15,15,15,560.852,1147.27,2850.67,40.4375,36.9278,14965,9092,67.7846,5.2920,0.0010,55.5832,2.4340,19.1050,27.9320,0.7350,2.4340,42.7420,94.7330,0.6520,25.9970,746.0700,2797.0730,0.8410,33.7117,55.4101,17.2363,5.199,0.0387592,41.1298,0.177556,566.09,1193.6,2856.05
3,1,1,1,1,1,63,1,1,1,0,15,15,15,561.454,1143.59,2873.74,40.0559,37.0569,14986,9776,67.6780,5.2650,0.0010,55.4634,2.4000,19.6040,36.4020,0.7930,2.4000,41.9220,62.3770,0.6270,26.0520,751.1210,2797.9160,1.0050,33.6534,55.2909,17.3325,5.27286,0.0222611,41.2877,0.182486,566.75,1190.15,2879.2
1,1,1,1,1,16,1,1,1,1,0,15,15,15,810.017,3066.57,670.274,45.1032,34.3873,16259,11304,88.6882,10.6970,0.0010,49.3506,3.6290,18.8110,104.9140,0.9130,16.6190,1073.9510,2135.2520,1.1610,3.6290,28.2810,254.8370,0.9890,49.3499,38.3937,49.3333,5.19813,0.0161695,43.7814,0.202978,815.231,3115.55,675.675
2,1,1,1,1,16,1,1,1,1,0,15,15,15,809.192,3096.36,669.681,44.621,34.0453,16242,10730,89.1945,10.8360,0.0010,49.3287,3.6760,18.8060,86.1690,1.0530,16.7710,1111.1350,2051.6700,1.2150,3.6760,23.0060,153.7200,0.9580,49.328,38.3985,49.3119,5.26309,0.0134129,43.5334,0.192137,814.468,3145.16,675.136
3,1,1,1,1,16,1,1,1,1,0,15,15,15,812.741,3122.67,672.13,45.2521,34.1314,16178,12525,88.7910,10.4420,0.0280,49.4836,3.5570,18.9260,83.0810,0.9270,16.6380,1154.3020,2105.9680,1.3120,3.5570,24.3060,223.8620,1.0700,49.4819,38.5096,49.4652,5.2136,0.0129823,43.9814,0.194877,817.968,3171.86,677.538
1,1,1,1,1,16,16,1,1,1,0,15,15,15,548.372,3399.4,1593.45,49.8041,34.327,14287,12382,75.9084,2.6920,0.0080,45.2867,0.8840,22.0590,63.3060,1.2040,11.9580,758.4970,1692.7600,1.2430,14.1500,368.4350,904.3280,1.7270,32.8548,45.1025,28.6259,5.28875,0.0253594,44.2321,0.202607,553.686,3448.92,1598.94
2,1,1,1,1,16,16,1,1,1,0,15,15,15,548.242,3439.29,1600.52,49.6873,35.2992,14335,14498,76.4142,2.6880,0.0020,45.6248,0.8830,22.2110,41.3450,1.2930,11.7880,774.9910,1787.0610,0.9060,14.1300,379.2510,1004.8080,1.3760,33.1131,45.4472,28.4507,5.23572,0.0237876,44.3376,0.220281,553.502,3488.86,1605.98
3,1,1,1,1,16,16,1,1,1,0,15,15,15,554.021,3418.23,1598.47,49.4517,35.2261,14316,14515,76.3553,2.7290,0.0010,45.3449,0.8840,22.3510,58.8600,1.0890,11.9520,789.3700,1745.7980,0.8040,14.1810,366.2590,1136.3300,1.4680,33.4129,45.1633,28.567,5.25248,0.0314691,44.1832,0.211885,559.305,3467.67,1603.94
1,1,1,1,1,16,32,1,1,1,0,15,15,15,539.131,3546.98,2947.45,46.2189,35.698,14350,12383,73.6953,1.8120,0.0010,48.1093,0.5780,28.2460,52.1060,1.5570,8.9040,630.3870,1447.0540,1.2280,18.5010,621.5510,1675.4110,1.7280,32.5095,47.932,27.5919,5.23016,0.0223507,43.2115,0.215566,544.384,3595.42,2952.89
2,1,1,1,1,16,32,1,1,1,0,15,15,15,540.434,3505.93,2956.29,46.793,36.3527,14376,12443,75.3848,1.7720,0.0010,47.777,0.5780,29.8340,70.6260,1.2240,9.2820,634.8530,1566.7320,0.8120,18.4870,628.5080,1667.3130,2.2680,32.3658,47.603,27.5071,5.2534,0.0224232,43.3298,0.202702,545.71,3554.51,2961.75
3,1,1,1,1,16,32,1,1,1,0,15,15,15,543.322,3498.36,2943.43,46.9327,35.8868,14375,11707,75.7320,1.8140,0.0060,47.6905,0.5790,31.2070,88.6900,1.2920,9.1460,612.3890,1457.3640,0.9060,18.5610,647.5210,1677.4300,1.7090,32.5189,47.5158,27.471,5.26135,0.0336138,43.007,0.1895,548.617,3546.63,2948.88
1,1,1,1,1,16,48,1,1,1,0,15,15,15,535.272,3682.06,4204.38,43.9173,37.5658,14488,11755,72.7490,1.3940,0.0010,50.4923,0.4650,21.4250,58.3790,1.2020,7.0070,497.3300,1519.0040,0.7550,20.9060,796.5330,2614.2090,2.0330,32.2052,50.3159,26.889,5.22193,0.0239134,42.7366,0.191564,540.518,3730.02,4209.8
2,1,1,1,1,16,48,1,1,1,0,15,15,15,538.969,3682.83,4168.71,45.4009,37.5106,14386,13267,72.8486,1.3540,0.0020,50.5544,0.4260,21.5030,40.3370,1.4110,6.9260,490.8860,1250.6090,0.5770,21.3970,780.5370,2532.4850,2.1330,32.3656,50.3803,26.7473,5.22458,0.0254284,42.8427,0.191927,544.219,3730.9,4174.12
3,1,1,1,1,16,48,1,1,1,0,15,15,15,539.519,3702.28,4174.64,44.3959,36.8729,14504,12470,73.1565,1.3540,0.0030,50.749,0.4250,24.4520,54.5250,1.5640,6.8450,500.1840,1349.0360,0.7250,21.2310,772.8890,2539.4540,1.5940,32.4593,50.5726,26.7693,5.21679,0.0211441,42.6162,0.187218,544.757,3750.12,4180.05
1,1,1,1,1,16,63,1,1,1,0,15,15,15,514.638,3821.57,5052.12,43.8111,38.4116,14393,13141,69.6053,1.1260,0.0020,52.0994,0.3490,23.6530,68.5970,1.3800,5.6310,508.9000,1329.4680,0.5910,23.0660,961.0250,3321.6540,1.5530,30.9763,51.9211,26.3676,5.25148,0.0268232,42.4605,0.19049,519.916,3869.28,5057.56
2,1,1,1,1,16,63,1,1,1,0,15,15,15,532.357,3777.27,5191.5,43.1922,38.044,14666,10504,72.0038,1.1640,0.0010,51.5653,0.3880,22.5220,40.4890,1.2370,6.1320,531.1600,1354.2050,1.2300,22.1590,995.8200,3531.6230,2.0340,32.3502,51.3858,26.4498,5.20177,0.0253663,42.3437,0.184303,537.584,3824.81,5196.89
3,1,1,1,1,16,63,1,1,1,0,15,15,15,518.188,3778.06,5147.15,43.1043,38.1607,14437,11089,71.3910,1.1650,0.0010,51.514,0.3880,24.3190,66.3770,1.1560,6.0570,530.3580,1403.7350,0.7420,22.5990,1007.4460,3485.2960,2.1390,31.2288,51.3393,26.4259,5.19849,0.0242334,42.2636,0.175166,523.411,3825.52,5152.52
1,1,1,1,1,32,1,1,1,1,0,15,15,15,805.298,5770.42,665.437,44.6476,35.9438,16294,11082,90.1335,8.8840,0.0030,49.0867,3.0380,17.5490,44.1600,0.9290,17.2290,2369.4580,3870.9100,1.2070,3.0380,20.6110,126.5170,0.9470,49.0858,37.7919,49.0663,5.21492,0.0152223,43.6496,0.183926,810.528,5819.29,670.836
2,1,1,1,1,32,1,1,1,1,0,15,15,15,807.131,5813.95,666.869,45.2779,35.9074,16294,11858,91.3144,9.0120,0.0020,49.1738,3.0810,19.4470,114.9410,0.9450,17.1390,2401.5710,3947.9400,1.1460,3.0430,22.0500,139.4860,0.9160,49.1554,37.9608,49.1706,5.26429,0.0139483,43.8099,0.19844,812.409,5863.02,672.332
3,1,1,1,1,32,1,1,1,1,0,15,15,15,806.25,5808.58,666.913,45.8581,35.791,16111,11782,89.5654,8.9920,0.0070,49.1501,3.0740,16.8820,32.9200,0.9020,17.2150,2424.2930,3935.1850,1.1340,3.0740,21.8790,118.8700,1.0390,49.1486,37.8319,49.1311,5.21614,0.0153551,43.9731,0.203773,811.482,5857.77,672.333
1,1,1,1,1,32,16,1,1,1,0,15,15,15,570.965,6194.39,1615.35,53.4161,37.0856,14454,14615,84.4590,2.0460,0.0280,42.5631,0.6560,32.8560,105.6320,1.1520,14.0920,1897.6100,3293.0940,1.4740,10.5400,337.3720,1063.2050,1.6010,34.307,42.3883,29.2548,5.25032,0.0207052,44.8145,0.206754,576.236,6244.45,1620.81
2,1,1,1,1,32,16,1,1,1,0,15,15,15,569.079,6158.92,1651.61,53.415,36.9478,14483,15144,85.6887,2.0060,0.0020,42.6693,0.6560,29.0310,63.5880,1.1890,14.0430,1768.3870,3287.9420,1.1430,10.4940,432.4890,1287.7360,1.4850,34.274,42.4888,29.3673,5.226,0.033354,44.7779,0.218276,574.338,6208.93,1657.06
3,1,1,1,1,32,16,1,1,1,0,15,15,15,564.927,6166.03,1629.48,53.0242,36.972,14335,14719,84.8440,2.0080,0.0010,42.6335,0.6570,41.3700,115.6770,1.6260,14.0970,1787.1950,3328.7100,1.4880,10.5050,461.9240,1438.5550,1.3010,33.9876,42.4596,29.2729,5.24619,0.0242055,44.901,0.217251,570.198,6216.17,1634.94
1,1,1,1,1,32,32,1,1,1,0,15,15,15,556.858,6365.83,3068.14,49.9662,38.1405,14339,13667,82.2179,1.3560,0.0010,44.9698,0.4260,28.0490,66.0540,1.2440,12.2400,1585.5260,3237.2840,1.5150,13.6730,763.6930,1584.0760,1.6220,33.3059,44.7902,28.6479,5.22102,0.023251,44.4729,0.205162,562.102,6415.53,3073.57
2,1,1,1,1,32,32,1,1,1,0,15,15,15,554.327,6301.42,3061.4,49.7098,37.4898,14336,13187,82.1133,1.3620,0.0130,44.8956,0.4280,27.2440,58.0730,1.3000,12.2930,1518.0310,3152.8510,0.9710,13.7330,716.1980,1617.8350,1.6730,33.225,44.7089,28.6255,5.34128,0.0258571,44.3865,0.215586,559.694,6351.14,3066.96
3,1,1,1,1,32,32,1,1,1,0,15,15,15,559.233,6446.73,3073.07,49.7402,37.972,14361,15188,81.2479,1.3540,0.0010,45.476,0.4640,35.0290,69.8600,1.3250,11.7970,1563.7670,3048.9350,0.9880,13.6150,757.5620,1817.8930,1.8240,33.7338,45.2992,28.3511,5.23332,0.0246876,44.3649,0.213783,564.491,6496.33,3078.51
1,1,1,1,1,32,48,1,1,1,0,15,15,15,534.5,6475.94,4333.71,47.6455,39.2575,14312,12849,78.3148,1.0880,0.0010,46.9772,0.3500,27.2820,55.5520,1.8250,10.0630,1227.7040,2533.3560,1.3170,16.7850,966.0630,2582.4470,1.5640,32.3088,46.7969,28.0555,5.20766,0.0272959,43.437,0.196121,539.735,6524.59,4339.12
2,1,1,1,1,32,48,1,1,1,0,15,15,15,536.357,6479.88,4336.09,47.8311,39.2796,14410,13179,78.3136,1.0520,0.0050,46.8332,0.3510,27.0150,64.3610,1.1460,10.3230,1282.3220,2849.9140,1.0420,16.1280,963.4410,2257.7670,2.2560,32.2759,46.6517,27.9692,5.29853,0.0193843,43.743,0.210105,541.675,6528.93,4341.59
3,1,1,1,1,32,48,1,1,1,0,15,15,15,531.099,6503.67,4322.94,48.0218,39.3092,14277,12561,76.8918,1.0910,0.0150,47.1255,0.3510,22.7670,59.7300,1.4360,10.0150,1209.3640,2542.3580,0.9950,16.8350,961.1800,2548.2130,2.5260,31.9866,46.9488,28.0345,5.33205,0.0220985,43.6717,0.202259,536.453,6552.67,4328.47
1,1,1,1,1,32,63,1,1,1,0,15,15,15,542.813,6608.06,5429.07,47.0672,39.4903,14451,13696,76.8335,0.8600,0.0100,48.132,0.2740,21.5530,51.3610,0.9840,8.7530,1143.9130,3115.5160,0.8270,17.7020,1048.2080,3104.2420,1.8610,32.6803,47.95,27.2769,5.2381,0.0219748,43.0411,0.196203,548.073,6656.34,5434.51
2,1,1,1,1,32,63,1,1,1,0,15,15,15,542.66,6621.96,5414.05,46.8899,39.2629,14279,13437,76.6074,0.8990,0.0010,48.2541,0.2730,23.4050,64.5430,1.8410,8.7900,1091.9670,2858.1520,1.0730,18.0090,1052.0510,3008.3180,1.7910,32.6992,48.0796,27.296,5.25458,0.0252691,43.2748,0.187231,547.94,6670.49,5419.49
3,1,1,1,1,32,63,1,1,1,0,15,15,15,546.928,6604.9,5424.41,46.6442,40.1065,14428,11638,77.2748,0.8580,0.0130,48.175,0.2730,23.9100,54.1410,1.5150,8.7330,1137.1410,3204.0570,0.6690,18.3630,1127.7860,2996.7800,2.1770,32.9511,47.9974,27.1999,5.18344,0.0253551,42.8591,0.197065,552.136,6652.95,5429.79
1,1,1,1,1,48,1,1,1,1,0,15,15,15,798.814,8174.05,659.673,45.1189,37.6304,16143,11976,91.8032,8.3530,0.0130,48.6611,2.8230,18.9220,138.2290,0.9700,17.5950,3702.8340,5383.5800,1.3630,2.8230,23.0580,165.2950,0.9760,48.6602,37.4417,48.6412,5.24619,0.0146035,43.902,0.198737,804.075,8223.2,665.118
2,1,1,1,1,48,1,1,1,1,0,15,15,15,798.768,8218.24,658.509,45.4388,37.5548,16140,10878,92.0630,8.1030,0.0020,48.6336,2.7530,18.9260,65.1420,1.1130,17.4860,3668.7010,5355.1660,1.1310,2.8300,21.6120,113.8850,0.9920,48.6319,37.5128,48.6031,5.27955,0.0158187,43.7816,0.193177,804.063,8267.3,663.982
3,1,1,1,1,48,1,1,1,1,0,15,15,15,802.34,8072.18,663.001,45.5064,37.5707,16146,11135,91.4065,7.6520,0.0020,48.9056,2.5890,19.1850,60.8270,1.1320,17.7010,3668.1280,5342.7300,1.0700,2.5890,22.8810,148.4350,0.9710,48.9029,37.1745,48.8868,5.24454,0.013242,43.5705,0.191632,807.597,8121,668.437
1,1,1,1,1,48,16,1,1,1,0,15,15,15,564.454,8749,1660.92,54.2222,38.1601,14238,15842,88.3692,1.7090,0.0040,41.5593,0.5830,28.2290,81.4150,1.4130,15.1070,2977.0560,5155.5500,1.2440,8.6990,443.4060,1786.2360,1.3950,34.0517,41.3742,29.6261,5.2804,0.0209765,45.1422,0.222797,569.756,8799.42,1666.42
2,1,1,1,1,48,16,1,1,1,0,15,15,15,567.258,8755.99,1665.91,54.715,38.7383,14372,14777,88.0263,1.6680,0.0010,41.5905,0.5430,36.7560,85.2780,1.5350,15.0480,2961.7750,5118.5090,0.8220,8.6880,521.0830,1821.0060,1.9430,34.0944,41.4169,29.5854,5.28141,0.0228676,45.0768,0.220859,572.562,8806.35,1671.41
3,1,1,1,1,48,16,1,1,1,0,15,15,15,570.435,8792.7,1663.6,54.6416,38.8474,14374,15567,88.3600,1.6730,0.0010,41.761,0.5450,37.6330,91.4720,2.0150,14.9390,2982.8200,5016.5930,1.0090,8.7150,430.1480,1524.8530,2.0770,34.2628,41.5821,29.5541,5.30666,0.0245838,45.0935,0.233941,575.766,8843.1,1669.14
1,1,1,1,1,48,32,1,1,1,0,15,15,15,564.615,8928.53,3114.01,52.5228,39.0364,14401,14578,85.6185,1.0550,0.0010,43.4852,0.3520,30.0250,58.7180,0.9260,13.3280,2618.3490,4965.7290,1.2640,11.2570,840.1210,2199.3620,2.4230,34.0181,43.3084,28.8007,5.34785,0.0293625,44.4681,0.228145,569.992,8978.35,3119.59
2,1,1,1,1,48,32,1,1,1,0,15,15,15,568.345,8873.19,3137.17,51.6661,39.8436,14460,14384,86.8215,1.0890,0.0010,43.4162,0.3500,26.0460,40.8860,1.6740,13.4600,2531.1710,4723.3220,0.6820,11.2040,950.6660,2479.5800,1.8920,34.5145,43.2389,28.9021,5.20094,0.0317412,44.7277,0.207246,573.577,8923.12,3142.58
3,1,1,1,1,48,32,1,1,1,0,15,15,15,570.378,8910.92,3117.34,51.9092,39.1714,14486,13749,88.0050,1.0540,0.0020,43.1512,0.3510,33.4810,59.8180,1.6390,13.5090,2665.7520,4843.1000,1.0440,11.2440,826.6940,2332.5330,1.6600,34.3939,42.9591,28.8608,5.29871,0.0203406,44.4051,0.214764,575.697,8960.62,3122.86
1,1,1,1,1,48,48,1,1,1,0,15,15,15,555.501,9055.27,4389.86,49.9606,40.306,14448,13594,84.2993,0.8220,0.0050,45.1369,0.2740,39.6910,56.9510,1.1060,12.1770,2064.6620,4010.7180,0.8530,13.1560,1118.8480,2464.3090,1.4600,33.4909,44.956,28.2687,5.21532,0.0275552,44.0316,0.209049,560.744,9104.52,4395.28
2,1,1,1,1,48,48,1,1,1,0,15,15,15,549.818,9076.51,4415.69,49.813,40.9028,14308,14131,81.9040,0.8990,0.0130,45.4638,0.3130,29.0180,72.2000,1.9750,11.7630,1945.5020,3961.2830,0.8040,13.1310,1045.3700,2412.3410,1.9590,33.1153,45.2882,28.3238,5.22832,0.0343422,44.1772,0.204071,555.081,9125.91,4421.12
3,1,1,1,1,48,48,1,1,1,0,15,15,15,556.047,9067.29,4462.26,50.1968,40.8072,14416,13242,84.1539,0.9010,0.0010,45.1226,0.3130,26.9000,48.6250,1.3990,12.0230,2117.1930,4144.9300,1.8310,13.1580,1213.3120,2563.2340,2.3330,33.5018,44.938,28.3917,5.22524,0.0204636,44.2843,0.220699,561.293,9116.8,4467.7
1,1,1,1,1,48,63,1,1,1,0,15,15,15,540.518,9052.58,5524.81,49.1283,41.1804,14251,12804,79.8970,0.7860,0.0100,46.1364,0.2360,31.5590,55.4440,2.7340,11.1630,1759.0250,3612.4510,1.1890,14.8580,1255.2830,2900.2280,2.1500,32.6171,45.9575,28.0165,5.26503,0.0203555,44.1432,0.212281,545.803,9101.98,5530.29
2,1,1,1,1,48,63,1,1,1,0,15,15,15,537.344,9141.12,5518.62,49.3638,41.3516,14164,13570,79.8495,0.7470,0.0010,46.2502,0.2360,26.4850,49.1560,1.6300,10.9750,1834.3580,3901.7870,0.6020,14.8690,1320.4850,2922.8710,1.5840,32.3919,46.0636,27.8832,5.28599,0.026217,43.9302,0.207631,542.656,9190.33,5524.11
3,1,1,1,1,48,63,1,1,1,0,15,15,15,555.377,9054.29,5556.65,49.3659,40.9373,14433,13910,83.5279,0.7060,0.0010,46.0072,0.2350,34.6500,75.1530,1.6040,11.0670,1848.8590,3844.8150,0.8020,14.8340,1364.4560,3084.1090,2.5520,33.5542,45.824,28.1663,5.23242,0.0229485,43.9312,0.212021,560.632,9103.45,5562.1
1,1,1,1,1,63,1,1,1,1,0,15,15,15,796.601,10206.1,657.439,46.1406,39.3222,16123,10865,92.1334,7.1770,0.0090,48.5567,2.4050,18.6070,66.0790,0.9730,17.9630,5047.7520,7192.5660,1.2430,2.4050,22.1920,161.3690,1.1000,48.5549,36.9379,48.5341,5.21514,0.0128977,44.0061,0.200899,801.829,10255.3,662.855
2,1,1,1,1,63,1,1,1,1,0,15,15,15,796.57,10080.1,658.926,45.9566,39.1749,16043,12078,92.4721,7.1640,0.0020,48.5835,2.4140,17.1890,42.3920,0.8650,17.7930,4852.1500,7312.6130,0.9990,2.4140,22.1040,99.9350,0.9630,48.566,37.1192,48.5814,5.21861,0.0220488,43.9095,0.20114,801.81,10129.2,664.345
3,1,1,1,1,63,1,1,1,1,0,15,15,15,795.246,10184.5,657.138,45.8473,38.5066,15958,11132,92.0364,7.2670,0.0070,48.4852,2.4480,18.8510,119.1780,1.1410,17.8380,4866.5330,7091.9250,1.5200,2.4480,19.9310,87.7860,1.0620,48.4841,37.0713,48.4678,5.22535,0.0142178,43.7402,0.190168,800.486,10233.5,662.554
1,1,1,1,1,63,16,1,1,1,0,15,15,15,568.686,10837.2,1651.68,54.8671,40.116,14338,14477,92.8039,1.4460,0.0010,40.817,0.4690,36.3120,111.2080,1.0580,15.7920,4240.1630,7219.6820,1.0740,7.5050,490.8030,1716.4020,2.0540,34.2997,40.6427,29.4618,5.22842,0.0218428,45.1561,0.223929,573.936,10887.6,1657.13
2,1,1,1,1,63,16,1,1,1,0,15,15,15,577.247,10602.4,1674.9,55.2102,40.279,14386,13763,93.2622,1.4460,0.0080,40.565,0.4690,30.8340,76.0200,1.6620,15.9440,3964.0750,7001.8130,1.0620,7.5030,462.1200,2314.4830,1.5630,34.9627,40.3904,30.0018,5.24212,0.0315678,45.048,0.229437,582.521,10652.7,1680.37
3,1,1,1,1,63,16,1,1,1,0,15,15,15,565.98,10744.5,1684.01,55.726,40.3607,14320,15227,92.3419,1.4830,0.0050,40.7539,0.5070,31.8170,93.1270,1.6000,15.9180,4084.1470,7204.8640,1.7110,7.4910,490.6240,2174.6760,1.4440,34.1726,40.5758,29.9266,5.25977,0.0229601,45.4178,0.224462,571.262,10795.2,1689.5
1,1,1,1,1,63,32,1,1,1,0,15,15,15,571.288,10613.6,3157.25,55.1201,41.4749,14390,16238,91.2751,0.9010,0.0010,41.7401,0.2740,39.2680,116.9250,1.2650,14.9720,3588.3570,6516.9930,0.9510,8.8190,784.4150,3099.0370,1.9330,34.5489,41.5647,29.3831,5.33291,0.0234672,45.2882,0.215171,576.644,10664.2,3162.8
2,1,1,1,1,63,32,1,1,1,0,15,15,15,575.22,10923.2,3162.77,54.2652,40.832,14369,15409,89.5979,0.8630,0.0050,42.2522,0.2750,36.3400,73.7440,1.2710,14.5210,3505.6420,6882.9250,1.8050,8.7910,889.0470,2316.0970,2.2040,34.6761,42.0741,29.2128,5.23377,0.0258883,44.8583,0.234883,580.48,10973.3,3168.23
3,1,1,1,1,63,32,1,1,1,0,15,15,15,571.099,10860.8,3108.1,53.2316,41.446,14335,14191,88.6600,0.9790,0.0020,42.2535,0.3130,42.2610,118.7180,1.8330,14.2180,3604.1560,6561.6980,1.4630,10.0270,783.1750,2265.6640,2.5220,34.5302,42.0792,28.9639,5.25839,0.0382593,44.7842,0.229248,576.396,10910.8,3113.59
1,1,1,1,1,63,48,1,1,1,0,15,15,15,571.695,10967.1,4533.03,51.3834,42.6343,14650,13688,89.1433,0.7900,0.0180,44.1135,0.2760,23.4180,44.4380,2.5780,12.8720,2640.2920,5297.8640,2.2330,11.3710,1227.0860,3767.8170,1.9110,34.6443,43.9318,28.82,5.2691,0.0258274,44.4017,0.219872,576.99,11016.8,4538.52
2,1,1,1,1,63,48,1,1,1,0,15,15,15,581.25,10951.6,4451.17,51.8251,42.4988,14621,12271,89.6331,0.7470,0.0020,43.5997,0.2360,42.3340,78.6390,1.0350,13.2460,2908.0850,6128.0690,0.5850,11.3200,1086.6600,3210.8670,2.2890,35.1004,43.4226,28.5457,5.2875,0.0282198,44.2928,0.207985,586.565,11001.1,4456.66
3,1,1,1,1,63,48,1,1,1,0,15,15,15,580.266,10961.3,4497.12,51.6777,42.5959,14582,12950,89.0554,0.7110,0.0360,43.7221,0.2370,31.4380,65.2540,1.4400,13.1880,2853.8690,6039.8570,1.0260,11.3720,1081.5420,3249.7380,3.8980,35.0248,43.5514,28.7959,5.25295,0.0199502,44.0793,0.216346,585.538,11010.6,4502.59
