# epoch_wall_clock_ns=1788137724900176073
model,frame_idx,phase,begin_us,end_us,dur_ms,enqueue_ms,ok
det,74,prep,2093923.402,2097778.974,3.856,,1
det,74,infer,2097781.252,2116195.378,18.414,0.136,1
det,75,prep,2116254.564,2123981.560,7.727,,1
det,75,infer,2123983.634,2141941.550,17.958,0.130,1
det,76,prep,2142008.088,2147411.830,5.404,,1
det,76,infer,2147413.626,2165730.103,18.316,0.133,1
det,77,prep,2165809.900,2170214.739,4.405,,1
det,77,infer,2170216.758,2188177.137,17.960,0.129,1
det,78,prep,2188251.823,2192089.284,3.837,,1
det,78,infer,2192091.321,2210877.100,18.786,0.134,1
det,79,prep,2210950.805,2215013.472,4.063,,1
det,79,infer,2215015.935,2232928.425,17.912,0.130,1
det,80,prep,2233001.111,2237312.523,4.311,,1
det,80,infer,2237314.671,2255356.310,18.042,0.132,1
det,81,prep,2255408.941,2260278.953,4.870,,1
det,81,infer,2260280.971,2278387.278,18.106,0.149,1
det,82,prep,2278463.613,2282119.015,3.655,,1
det,82,infer,2282121.274,2300393.602,18.272,0.130,1
det,83,prep,2300453.825,2303873.651,3.420,,1
det,83,infer,2303875.595,2322002.958,18.127,0.123,1
det,84,prep,2322013.199,2327261.438,5.248,,1
det,84,infer,2327263.864,2345316.263,18.052,0.120,1
det,85,prep,2345394.245,2349259.910,3.866,,1
det,85,infer,2349261.966,2367326.217,18.064,0.131,1
det,86,prep,2367391.755,2373594.637,6.203,,1
det,86,infer,2373597.007,2392200.710,18.604,0.131,1
det,87,prep,2392274.952,2397785.158,5.510,,1
det,87,infer,2397787.158,2443900.558,46.113,0.131,1
det,88,prep,2443982.855,2449078.666,5.096,,1
det,88,infer,2449081.889,2467934.836,18.853,0.133,1
det,89,prep,2468007.318,2471326.549,3.319,,1
det,89,infer,2471328.661,2489490.802,18.162,0.128,1
det,90,prep,2489501.339,2492913.683,3.412,,1
det,90,infer,2492915.368,2510971.433,18.056,0.116,1
det,91,prep,2510981.489,2514459.519,3.478,,1
det,91,infer,2514461.796,2532453.565,17.992,0.117,1
det,92,prep,2532521.899,2537868.233,5.346,,1
det,92,infer,2537870.196,2555781.963,17.912,0.128,1
det,93,prep,2555848.241,2561874.695,6.026,,1
det,93,infer,2561877.140,2580054.040,18.177,0.128,1
det,94,prep,2580126.708,2583855.038,3.728,,1
det,94,infer,2583857.538,2602484.278,18.627,0.134,1
det,95,prep,2602547.482,2606910.173,4.363,,1
det,95,infer,2606911.932,2624988.146,18.076,0.130,1
det,96,prep,2625060.943,2629329.873,4.269,,1
det,96,infer,2629331.651,2647194.176,17.863,0.128,1
det,97,prep,2647250.029,2651292.604,4.043,,1
det,97,infer,2651294.122,2669561.079,18.267,0.124,1
det,98,prep,2669628.673,2674464.018,4.835,,1
det,98,infer,2674466.018,2692842.588,18.377,0.132,1
det,99,prep,2692912.756,2699949.446,7.037,,1
det,99,infer,2699951.483,2718836.264,18.885,0.131,1
det,100,prep,2718913.728,2723489.217,4.575,,1
det,100,infer,2723491.458,2741659.506,18.168,0.129,1
det,101,prep,2741733.230,2746387.128,4.654,,1
det,101,infer,2746390.072,2764782.383,18.392,0.137,1
det,102,prep,2764856.940,2772036.799,7.180,,1
det,102,infer,2772038.539,2789881.824,17.843,0.127,1
det,103,prep,2789953.584,2793933.510,3.980,,1
det,103,infer,2793935.751,2811858.666,17.923,0.135,1
det,104,prep,2811918.889,2818458.591,6.540,,1
det,104,infer,2818461.036,2849319.853,30.859,0.131,1
det,105,prep,2849415.484,2853282.389,3.867,,1
det,105,infer,2853285.241,2871606.236,18.321,0.134,1
det,106,prep,2871672.811,2876005.909,4.333,,1
det,106,infer,2876008.186,2893884.101,17.876,0.129,1
det,107,prep,2893937.306,2898376.793,4.439,,1
det,107,infer,2898379.256,2916364.599,17.985,0.136,1
det,108,prep,2916438.581,2919907.426,3.469,,1
det,108,infer,2919909.703,2937785.137,17.875,0.138,1
det,109,prep,2937849.508,2941967.102,4.118,,1
det,109,infer,2941969.713,2973351.131,31.381,0.131,1
det,110,prep,2973428.780,2979425.474,5.997,,1
det,110,infer,2979427.604,2997572.282,18.145,0.138,1
det,111,prep,2997648.357,3002412.145,4.764,,1
det,111,infer,3002415.016,3020538.952,18.124,0.141,1
det,112,prep,3020612.361,3026098.715,5.486,,1
det,112,infer,3026101.178,3044638.602,18.537,0.132,1
det,113,prep,3044702.880,3050060.936,5.358,,1
det,113,infer,3050063.270,3068315.579,18.252,0.142,1
det,114,prep,3068413.506,3072369.135,3.956,,1
det,114,infer,3072372.228,3090415.552,18.043,0.139,1
det,115,prep,3090479.535,3094240.031,3.760,,1
det,115,infer,3094241.865,3112524.192,18.282,0.130,1
det,116,prep,3112581.082,3117611.170,5.030,,1
det,116,infer,3117614.059,3135879.331,18.265,0.137,1
det,117,prep,3135962.462,3141141.848,5.179,,1
det,117,infer,3141144.107,3159000.355,17.856,0.137,1
det,118,prep,3159066.374,3163813.366,4.747,,1
det,118,infer,3163815.792,3181884.839,18.069,0.135,1
det,119,prep,3181949.951,3186280.344,4.330,,1
det,119,infer,3186282.400,3204253.834,17.971,0.130,1
det,120,prep,3204326.927,3209467.202,5.140,,1
det,120,infer,3209469.536,3227514.323,18.045,0.138,1
det,121,prep,3227592.009,3231565.953,3.974,,1
det,121,infer,3231568.360,3249576.351,18.008,0.137,1
det,122,prep,3249655.222,3255640.120,5.985,,1
det,122,infer,3255641.972,3273471.941,17.830,0.137,1
det,123,prep,3273542.924,3279329.004,5.786,,1
det,123,infer,3279331.300,3297392.124,18.061,0.132,1
det,124,prep,3297463.625,3301115.083,3.651,,1
det,124,infer,3301117.546,3319129.463,18.012,0.135,1
det,125,prep,3319196.389,3324775.078,5.579,,1
det,125,infer,3324778.115,3342687.493,17.909,0.136,1
det,126,prep,3342777.735,3346619.807,3.842,,1
det,126,infer,3346622.325,3364591.037,17.969,0.129,1
det,127,prep,3364665.797,3368396.219,3.730,,1
det,127,infer,3368398.312,3386161.651,17.763,0.126,1
det,128,prep,3386172.818,3392736.890,6.564,,1
det,128,infer,3392739.446,3410713.380,17.974,0.120,1
det,129,prep,3410785.177,3415337.814,4.553,,1
det,129,infer,3415340.444,3433343.842,18.003,0.131,1
det,130,prep,3433412.657,3438187.464,4.775,,1
det,130,infer,3438189.538,3456541.478,18.352,0.135,1
det,131,prep,3456615.979,3460936.428,4.320,,1
det,131,infer,3460939.539,3501992.015,41.052,0.129,1
det,132,prep,3502081.424,3503344.534,1.263,,1
det,132,infer,3503346.330,3522854.304,19.508,0.117,1
det,133,prep,3522866.249,3526754.210,3.888,,1
det,133,infer,3526756.784,3544862.054,18.105,0.127,1
det,134,prep,3544938.943,3548482.493,3.544,,1
det,134,infer,3548485.067,3566583.225,18.098,0.125,1
det,135,prep,3566594.281,3571248.678,4.654,,1
det,135,infer,3571250.678,3589127.704,17.877,0.118,1
det,136,prep,3589188.520,3593876.455,4.688,,1
det,136,infer,3593878.844,3612031.021,18.152,0.126,1
det,137,prep,3612112.689,3615670.387,3.558,,1
det,137,infer,3615672.405,3633765.174,18.093,0.129,1
det,138,prep,3633837.694,3638282.552,4.445,,1
det,138,infer,3638284.533,3656336.117,18.052,0.135,1
det,139,prep,3656401.784,3660777.252,4.375,,1
det,139,infer,3660779.623,3678972.579,18.193,0.133,1
det,140,prep,3679034.079,3686349.773,7.316,,1
det,140,infer,3686352.051,3704328.930,17.977,0.138,1
det,141,prep,3704430.024,3709026.921,4.597,,1
det,141,infer,3709029.106,3727032.578,18.003,0.134,1
det,142,prep,3727090.949,3730436.569,3.346,,1
det,142,infer,3730438.662,3748468.190,18.030,0.127,1
det,143,prep,3748479.264,3753752.226,5.273,,1
det,143,infer,3753754.300,3771604.103,17.850,0.122,1
det,144,prep,3771679.789,3777084.068,5.404,,1
det,144,infer,3777086.846,3795869.217,18.782,0.129,1
det,145,prep,3795934.514,3800574.078,4.640,,1
det,145,infer,3800576.856,3818648.681,18.072,0.138,1
det,146,prep,3818735.219,3822602.698,3.867,,1
det,146,infer,3822604.958,3840780.580,18.176,0.134,1
det,147,prep,3840858.618,3844510.002,3.651,,1
det,147,infer,3844513.539,3862469.881,17.956,0.133,1
det,148,prep,3862538.548,3865581.424,3.043,,1
det,148,infer,3865582.961,3893681.257,28.098,0.119,1
det,149,prep,3893694.313,3897575.663,3.881,,1
det,149,infer,3897577.756,3915800.194,18.222,0.123,1
det,150,prep,3915872.861,3920787.966,4.915,,1
det,150,infer,3920790.633,3938800.420,18.010,0.132,1
det,151,prep,3938876.458,3942657.418,3.781,,1
det,151,infer,3942659.769,3960705.686,18.046,0.124,1
det,152,prep,3960716.686,3966240.967,5.524,,1
det,152,infer,3966244.022,3984559.443,18.315,0.126,1
det,153,prep,3984633.425,3988951.892,4.318,,1
det,153,infer,3988954.467,4009370.324,20.416,0.124,1
det,154,prep,4009382.657,4015185.367,5.803,,1
det,154,infer,4015188.163,4033318.322,18.130,0.125,1
det,155,prep,4033428.675,4037819.699,4.391,,1
det,155,infer,4037822.310,4055948.747,18.126,0.134,1
det,156,prep,4056013.414,4062048.035,6.035,,1
det,156,infer,4062050.109,4079968.987,17.919,0.136,1
det,157,prep,4080030.729,4083432.887,3.402,,1
det,157,infer,4083434.554,4101102.409,17.668,0.124,1
det,158,prep,4101113.743,4105730.307,4.617,,1
det,158,infer,4105732.214,4123714.722,17.983,0.129,1
det,159,prep,4123800.964,4127307.068,3.506,,1
det,159,infer,4127308.846,4145948.678,18.640,0.126,1
det,160,prep,4145958.641,4151374.920,5.416,,1
det,160,infer,4151376.864,4169367.168,17.990,0.124,1
det,161,prep,4169437.873,4175499.679,6.062,,1
det,161,infer,4175501.920,4193739.117,18.237,0.132,1
det,162,prep,4193804.858,4201139.182,7.334,,1
det,162,infer,4201141.571,4219560.140,18.419,0.132,1
det,163,prep,4219627.086,4224129.278,4.502,,1
det,163,infer,4224131.648,4242509.865,18.378,0.131,1
det,164,prep,4242578.996,4246287.195,3.708,,1
det,164,infer,4246289.825,4264288.852,17.999,0.135,1
det,165,prep,4264365.464,4267585.156,3.220,,1
det,165,infer,4267587.156,4285915.873,18.329,0.127,1
det,166,prep,4285927.336,4290188.228,4.261,,1
det,166,infer,4290190.673,4308517.963,18.327,0.127,1
det,167,prep,4308597.446,4313353.030,4.756,,1
det,167,infer,4313355.086,4331352.242,17.997,0.133,1
det,168,prep,4331416.280,4335738.043,4.322,,1
det,168,infer,4335740.136,4353657.439,17.917,0.130,1
det,169,prep,4353726.255,4358319.448,4.593,,1
det,169,infer,4358321.967,4376877.242,18.555,0.131,1
det,170,prep,4376947.410,4379943.173,2.996,,1
det,170,infer,4379944.488,4397986.756,18.042,0.124,1
det,171,prep,4397997.442,4400440.253,2.443,,1
det,171,infer,4400442.698,4418843.063,18.400,0.118,1
det,172,prep,4418852.971,4422630.893,3.778,,1
det,172,infer,4422633.079,4440602.031,17.969,0.125,1
det,173,prep,4440671.309,4445563.322,4.892,,1
det,173,infer,4445564.877,4463515.700,17.951,0.126,1
det,174,prep,4463593.552,4468252.987,4.659,,1
det,174,infer,4468255.672,4486740.650,18.485,0.152,1
det,175,prep,4486809.077,4491818.684,5.010,,1
det,175,infer,4491820.943,4509871.489,18.051,0.133,1
det,176,prep,4509937.119,4512981.680,3.045,,1
det,176,infer,4512984.180,4549777.059,36.793,0.128,1
det,177,prep,4549853.245,4555979.812,6.127,,1
det,177,infer,4555981.645,4575208.670,19.227,0.139,1
det,178,prep,4575279.542,4579774.604,4.495,,1
det,178,infer,4579777.326,4598391.769,18.614,0.130,1
det,179,prep,4598451.047,4602406.324,3.955,,1
det,179,infer,4602409.065,4620384.943,17.976,0.129,1
det,180,prep,4620395.240,4624850.209,4.455,,1
det,180,infer,4624851.616,4643337.557,18.486,0.127,1
det,181,prep,4643416.632,4648302.163,4.886,,1
det,181,infer,4648304.663,4666539.581,18.235,0.149,1
det,182,prep,4666604.212,4670525.933,3.922,,1
det,182,infer,4670527.859,4688790.426,18.263,0.120,1
det,183,prep,4688801.371,4695056.457,6.255,,1
det,183,infer,4695058.050,4713229.246,18.171,0.131,1
det,184,prep,4713307.839,4717143.522,3.836,,1
det,184,infer,4717145.689,4735222.142,18.076,0.134,1
det,185,prep,4735297.069,4740244.527,4.947,,1
det,185,infer,4740246.471,4759030.824,18.784,0.151,1
det,186,prep,4759090.824,4763773.945,4.683,,1
det,186,infer,4763776.223,4782517.000,18.741,0.131,1
det,187,prep,4782581.112,4786968.043,4.387,,1
det,187,infer,4786970.025,4805005.404,18.035,0.135,1
