# epoch_wall_clock_ns=1788139341444482145
model,frame_idx,phase,begin_us,end_us,dur_ms,enqueue_ms,ok
det,102,prep,5429747.265,5438782.498,9.035,,1
det,102,infer,5438784.535,5459052.098,20.268,0.143,1
det,103,prep,5459150.455,5464494.939,5.344,,1
det,103,infer,5464496.495,5488682.800,24.186,0.130,1
det,104,prep,5488764.064,5497225.989,8.462,,1
det,104,infer,5497228.526,5521947.453,24.719,0.130,1
det,105,prep,5522043.161,5526902.916,4.860,,1
det,105,infer,5526905.379,5554671.614,27.766,0.128,1
det,106,prep,5554752.192,5560352.838,5.601,,1
det,106,infer,5560354.782,5585597.421,25.243,0.126,1
det,107,prep,5585678.129,5591814.821,6.137,,1
det,107,infer,5591817.321,5614061.599,22.244,0.123,1
det,108,prep,5614166.882,5618971.912,4.805,,1
det,108,infer,5618974.986,5646186.062,27.211,0.130,1
det,109,prep,5646271.826,5651697.721,5.426,,1
det,109,infer,5651699.962,5676022.627,24.323,0.132,1
det,110,prep,5676105.594,5683885.613,7.780,,1
det,110,infer,5683888.132,5705034.278,21.146,0.134,1
det,111,prep,5705121.894,5710977.868,5.856,,1
det,111,infer,5710981.368,5735549.305,24.568,0.129,1
det,112,prep,5735635.087,5743080.292,7.445,,1
det,112,infer,5743082.996,5769171.272,26.088,0.122,1
det,113,prep,5769255.980,5776460.247,7.204,,1
det,113,infer,5776462.469,5799339.910,22.877,0.126,1
det,114,prep,5799422.303,5804834.106,5.412,,1
det,114,infer,5804836.272,5830689.980,25.854,0.125,1
det,115,prep,5830777.040,5836936.419,6.159,,1
det,115,infer,5836938.419,5861362.385,24.424,0.117,1
det,116,prep,5861440.371,5868449.739,7.009,,1
det,116,infer,5868452.054,5890303.811,21.852,0.124,1
det,117,prep,5890384.760,5897246.434,6.862,,1
det,117,infer,5897248.305,5922642.748,25.394,0.123,1
det,118,prep,5922723.030,5929049.954,6.327,,1
det,118,infer,5929052.343,5953004.729,23.952,0.125,1
det,119,prep,5953085.252,5959139.014,6.054,,1
det,119,infer,5959141.940,5984723.134,25.581,0.126,1
det,120,prep,5984804.157,5991222.067,6.418,,1
det,120,infer,5991224.604,6013738.952,22.514,0.132,1
det,121,prep,6013825.827,6018998.858,5.173,,1
det,121,infer,6019001.265,6041957.377,22.956,0.129,1
det,122,prep,6042045.474,6049505.217,7.460,,1
det,122,infer,6049507.828,6075026.500,25.519,0.133,1
det,123,prep,6075112.653,6082549.839,7.437,,1
det,123,infer,6082552.395,6105513.044,22.961,0.132,1
det,124,prep,6105596.659,6110365.650,4.769,,1
det,124,infer,6110368.557,6141594.751,31.226,0.130,1
det,125,prep,6141678.089,6148733.051,7.055,,1
det,125,infer,6148736.163,6186472.383,37.736,0.139,1
det,126,prep,6186568.665,6191608.059,5.039,,1
det,126,infer,6191610.282,6216801.899,25.192,0.136,1
det,127,prep,6216882.811,6222060.620,5.178,,1
det,127,infer,6222063.212,6246004.913,23.942,0.129,1
det,128,prep,6246018.562,6254564.473,8.546,,1
det,128,infer,6254567.454,6276973.611,22.406,0.125,1
det,129,prep,6277051.615,6283000.446,5.949,,1
det,129,infer,6283003.001,6307693.500,24.690,0.131,1
det,130,prep,6307776.375,6313905.215,6.129,,1
det,130,infer,6313907.419,6344372.646,30.465,0.163,1
det,131,prep,6344459.725,6350026.647,5.567,,1
det,131,infer,6350047.259,6373184.824,23.138,0.132,1
det,132,prep,6373269.403,6375219.264,1.950,,1
det,132,infer,6375220.876,6401290.039,26.069,0.113,1
det,133,prep,6401301.669,6406586.743,5.285,,1
det,133,infer,6406589.076,6431704.431,25.115,0.127,1
det,134,prep,6431780.972,6436653.024,4.872,,1
det,134,infer,6436655.061,6461117.807,24.463,0.127,1
det,135,prep,6461130.067,6467284.279,6.154,,1
det,135,infer,6467286.668,6488251.323,20.965,0.123,1
det,136,prep,6488322.789,6494476.353,6.154,,1
det,136,infer,6494478.890,6525722.807,31.244,0.129,1
det,137,prep,6525800.607,6530197.264,4.397,,1
det,137,infer,6530200.542,6554855.650,24.655,0.132,1
det,138,prep,6554936.561,6560724.624,5.788,,1
