# epoch_wall_clock_ns=1788137766760940760
model,frame_idx,phase,begin_us,end_us,dur_ms,enqueue_ms,ok
seg,154,prep,5119368.013,5127072.018,7.704,,1
seg,154,infer,5127074.463,5150871.877,23.797,0.160,1
seg,155,prep,5150962.545,5157034.049,6.072,,1
seg,155,infer,5157036.345,5192862.931,35.827,0.174,1
seg,156,prep,5192983.285,5200989.035,8.006,,1
seg,156,infer,5200991.461,5224920.192,23.929,0.168,1
seg,157,prep,5225000.489,5229363.637,4.363,,1
seg,157,infer,5229366.137,5252754.769,23.389,0.153,1
seg,158,prep,5252766.584,5258773.160,6.007,,1
seg,158,infer,5258775.401,5282392.628,23.617,0.153,1
seg,159,prep,5282494.055,5287323.468,4.829,,1
seg,159,infer,5287326.005,5310879.786,23.554,0.159,1
seg,160,prep,5310893.120,5318330.603,7.437,,1
seg,160,infer,5318333.715,5341821.421,23.488,0.158,1
seg,161,prep,5341912.959,5350296.862,8.384,,1
seg,161,infer,5350299.547,5374026.016,23.726,0.168,1
seg,162,prep,5374125.462,5384282.998,10.158,,1
seg,162,infer,5384285.369,5407807.816,23.522,0.172,1
seg,163,prep,5407904.854,5414064.414,6.160,,1
seg,163,infer,5414067.451,5437699.956,23.633,0.174,1
seg,164,prep,5437797.253,5442862.910,5.066,,1
seg,164,infer,5442865.725,5466588.731,23.723,0.170,1
seg,165,prep,5466672.676,5471154.419,4.482,,1
seg,165,infer,5471157.085,5494770.163,23.613,0.163,1
seg,166,prep,5494783.238,5500651.072,5.868,,1
seg,166,infer,5500653.442,5524477.690,23.824,0.162,1
seg,167,prep,5524576.802,5531079.959,6.503,,1
seg,167,infer,5531082.607,5554918.781,23.836,0.168,1
seg,168,prep,5555006.337,5560920.728,5.914,,1
seg,168,infer,5560923.691,5584926.163,24.002,0.169,1
seg,169,prep,5585011.701,5591297.873,6.286,,1
seg,169,infer,5591300.614,5615143.640,23.843,0.168,1
seg,170,prep,5615224.178,5619287.044,4.063,,1
seg,170,infer,5619289.396,5643133.681,23.844,0.158,1
seg,171,prep,5643150.144,5646384.500,3.234,,1
seg,171,infer,5646386.445,5670232.137,23.846,0.144,1
seg,172,prep,5670243.896,5675381.536,5.138,,1
seg,172,infer,5675383.610,5699123.671,23.740,0.158,1
seg,173,prep,5699218.636,5705927.869,6.709,,1
seg,173,infer,5705930.369,5729778.080,23.848,0.167,1
seg,174,prep,5729863.044,5736223.255,6.360,,1
seg,174,infer,5736226.292,5760068.243,23.842,0.171,1
seg,175,prep,5760148.707,5767052.499,6.904,,1
seg,175,infer,5767054.536,5790882.876,23.828,0.166,1
seg,176,prep,5790977.600,5795070.781,4.093,,1
seg,176,infer,5795073.059,5838956.358,43.883,0.167,1
seg,177,prep,5839052.359,5847485.893,8.434,,1
seg,177,infer,5847488.374,5870537.093,23.049,0.206,1
seg,178,prep,5870634.946,5876835.488,6.201,,1
seg,178,infer,5876837.988,5900681.662,23.844,0.168,1
seg,179,prep,5900766.311,5906158.380,5.392,,1
seg,179,infer,5906160.584,5929714.569,23.554,0.164,1
seg,180,prep,5929727.291,5935964.593,6.237,,1
seg,180,infer,5935966.704,5959624.209,23.658,0.163,1
seg,181,prep,5959713.858,5966392.072,6.678,,1
seg,181,infer,5966394.387,5989971.687,23.577,0.165,1
seg,182,prep,5990052.688,5995388.553,5.336,,1
seg,182,infer,5995391.164,6019022.520,23.631,0.163,1
seg,183,prep,6019037.187,6027781.131,8.744,,1
seg,183,infer,6027783.131,6056874.409,29.091,0.158,1
seg,184,prep,6056985.022,6062340.775,5.356,,1
seg,184,infer,6062344.164,6086347.284,24.003,0.174,1
seg,185,prep,6086438.600,6093189.612,6.751,,1
seg,185,infer,6093192.205,6116859.098,23.667,0.159,1
seg,186,prep,6116935.951,6123420.645,6.485,,1
seg,186,infer,6123422.571,6147087.279,23.665,0.193,1
seg,187,prep,6147177.280,6153294.710,6.117,,1
seg,187,infer,6153297.192,6176735.879,23.439,0.169,1
seg,188,prep,6176837.158,6181485.421,4.648,,1
seg,188,infer,6181487.458,6206157.253,24.670,0.162,1
seg,189,prep,6206171.253,6212776.171,6.605,,1
seg,189,infer,6212777.708,6268682.659,55.905,0.152,1
seg,190,prep,6268808.661,6278022.352,9.214,,1
seg,190,infer,6278024.852,6301087.497,23.063,0.176,1
seg,191,prep,6301192.035,6305292.698,4.101,,1
seg,191,infer,6305295.587,6328616.606,23.321,0.159,1
seg,192,prep,6328629.013,6337998.114,9.369,,1
seg,192,infer,6338000.577,6361036.462,23.036,0.166,1
seg,193,prep,6361132.019,6366214.843,5.083,,1
seg,193,infer,6366216.880,6389511.527,23.295,0.168,1
seg,194,prep,6389609.417,6397838.226,8.229,,1
seg,194,infer,6397840.263,6421501.934,23.662,0.172,1
seg,195,prep,6421592.194,6426885.669,5.293,,1
seg,195,infer,6426888.372,6450079.815,23.191,0.157,1
seg,196,prep,6450093.241,6457851.821,7.759,,1
seg,196,infer,6457853.729,6481393.213,23.539,0.154,1
seg,197,prep,6481485.899,6487597.884,6.112,,1
seg,197,infer,6487600.384,6510984.126,23.384,0.168,1
seg,198,prep,6511059.738,6514948.694,3.889,,1
seg,198,infer,6514962.361,6538415.770,23.453,0.159,1
seg,199,prep,6538428.863,6545322.117,6.893,,1
seg,199,infer,6545324.914,6568623.098,23.298,0.162,1
seg,200,prep,6568704.099,6574873.900,6.170,,1
seg,200,infer,6574876.919,6598117.843,23.241,0.168,1
seg,201,prep,6598208.715,6603308.928,5.100,,1
seg,201,infer,6603310.965,6626624.354,23.313,0.165,1
seg,202,prep,6626716.040,6633834.890,7.119,,1
seg,202,infer,6633836.982,6657451.319,23.614,0.171,1
seg,203,prep,6657548.006,6664072.255,6.524,,1
seg,203,infer,6664074.996,6687339.495,23.264,0.173,1
seg,204,prep,6687433.478,6694016.135,6.583,,1
seg,204,infer,6694018.765,6717422.322,23.404,0.173,1
seg,205,prep,6717513.304,6724832.342,7.319,,1
seg,205,infer,6724834.953,6748435.364,23.600,0.170,1
seg,206,prep,6748523.587,6754889.001,6.365,,1
seg,206,infer,6754891.816,6778237.409,23.346,0.174,1
seg,207,prep,6778335.651,6784901.160,6.566,,1
seg,207,infer,6784903.697,6808196.512,23.293,0.168,1
seg,208,prep,6808293.291,6814350.238,6.057,,1
seg,208,infer,6814352.793,6837781.628,23.429,0.171,1
seg,209,prep,6837863.574,6845520.245,7.657,,1
seg,209,infer,6845523.208,6877893.971,32.371,0.164,1
seg,210,prep,6878008.306,6882787.422,4.779,,1
seg,210,infer,6882790.163,6906155.237,23.365,0.171,1
seg,211,prep,6906237.516,6911639.048,5.402,,1
seg,211,infer,6911642.214,6935017.511,23.375,0.166,1
seg,212,prep,6935114.772,6942937.334,7.823,,1
seg,212,infer,6942940.353,6966578.838,23.638,0.174,1
seg,213,prep,6966679.839,6973098.236,6.418,,1
seg,213,infer,6973100.976,6996819.759,23.719,0.169,1
seg,214,prep,6996906.001,7003664.272,6.758,,1
seg,214,infer,7003666.624,7027202.682,23.536,0.172,1
seg,215,prep,7027286.979,7034420.348,7.133,,1
seg,215,infer,7034423.366,7058229.020,23.806,0.172,1
seg,216,prep,7058336.577,7065381.926,7.045,,1
seg,216,infer,7065384.815,7106214.945,40.830,0.166,1
seg,217,prep,7106319.409,7114253.565,7.934,,1
seg,217,infer,7114256.399,7138322.741,24.066,0.172,1
seg,218,prep,7138410.668,7148072.402,9.662,,1
seg,218,infer,7148075.717,7171743.518,23.668,0.192,1
seg,219,prep,7171838.186,7179208.224,7.370,,1
seg,219,infer,7179210.983,7202971.044,23.760,0.172,1
seg,220,prep,7203090.508,7207610.288,4.520,,1
seg,220,infer,7207612.677,7231365.423,23.753,0.189,1
seg,221,prep,7231457.702,7238963.353,7.506,,1
seg,221,infer,7238966.427,7262725.858,23.759,0.168,1
seg,222,prep,7262803.766,7269835.078,7.031,,1
seg,222,infer,7269837.596,7313915.840,44.078,0.167,1
seg,223,prep,7314015.416,7322223.334,8.208,,1
seg,223,infer,7322226.501,7345455.481,23.229,0.175,1
seg,224,prep,7345551.723,7349412.772,3.861,,1
seg,224,infer,7349414.920,7372837.161,23.422,0.163,1
seg,225,prep,7372850.884,7378425.362,5.574,,1
seg,225,infer,7378428.065,7401995.753,23.568,0.166,1
seg,226,prep,7402080.884,7407665.343,5.584,,1
seg,226,infer,7407667.510,7431281.958,23.614,0.165,1
seg,227,prep,7431374.329,7437184.903,5.811,,1
seg,227,infer,7437188.458,7460854.832,23.666,0.171,1
seg,228,prep,7460938.297,7466927.002,5.989,,1
seg,228,infer,7466930.243,7490526.949,23.597,0.166,1
seg,229,prep,7490627.154,7500450.816,9.824,,1
seg,229,infer,7500453.575,7524116.190,23.663,0.177,1
seg,230,prep,7524222.951,7529552.074,5.329,,1
seg,230,infer,7529554.611,7553083.224,23.529,0.166,1
seg,231,prep,7553170.058,7559720.475,6.550,,1
seg,231,infer,7559723.475,7583193.494,23.470,0.171,1
seg,232,prep,7583280.125,7590697.904,7.418,,1
seg,232,infer,7590700.590,7614258.518,23.558,0.172,1
seg,233,prep,7614346.130,7620432.800,6.087,,1
seg,233,infer,7620435.189,7643898.745,23.464,0.169,1
seg,234,prep,7643978.358,7651535.342,7.557,,1
seg,234,infer,7651538.287,7675081.418,23.543,0.187,1
seg,235,prep,7675161.160,7681139.236,5.978,,1
seg,235,infer,7681141.903,7704649.682,23.508,0.167,1
seg,236,prep,7704773.776,7711560.677,6.787,,1
seg,236,infer,7711563.399,7735027.456,23.464,0.196,1
seg,237,prep,7735117.605,7741591.613,6.474,,1
seg,237,infer,7741594.336,7765125.578,23.531,0.168,1
seg,238,prep,7765221.931,7773007.141,7.785,,1
seg,238,infer,7773009.215,7796472.365,23.463,0.162,1
seg,239,prep,7796550.143,7802822.334,6.272,,1
seg,239,infer,7802825.501,7826514.282,23.689,0.164,1
seg,240,prep,7826584.654,7832991.679,6.407,,1
seg,240,infer,7832994.105,7856625.535,23.631,0.162,1
seg,241,prep,7856723.980,7861669.061,4.945,,1
seg,241,infer,7861672.117,7885378.918,23.707,0.166,1
