# epoch_wall_clock_ns=1788138013185453841
model,frame_idx,phase,begin_us,end_us,dur_ms,enqueue_ms,ok
seg,87,infer,4098607.038,4125713.346,27.106,0.176,1
seg,88,prep,4125823.976,4132821.106,6.997,,1
seg,88,infer,4132823.069,4160194.545,27.371,0.175,1
seg,89,prep,4160306.046,4164882.416,4.576,,1
seg,89,infer,4164884.379,4191984.705,27.100,0.159,1
seg,90,prep,4191997.408,4196746.650,4.749,,1
seg,90,infer,4196748.242,4224977.244,28.229,0.155,1
seg,91,prep,4224991.096,4229945.339,4.954,,1
seg,91,infer,4229947.432,4256801.848,26.854,0.160,1
seg,92,prep,4256894.164,4264459.909,7.566,,1
seg,92,infer,4264462.668,4309046.596,44.584,0.171,1
seg,93,prep,4309148.801,4317506.330,8.358,,1
seg,93,infer,4317509.422,4345405.847,27.896,0.182,1
seg,94,prep,4345512.459,4350659.389,5.147,,1
seg,94,infer,4350661.963,4378330.534,27.669,0.167,1
seg,95,prep,4378433.591,4384554.510,6.121,,1
seg,95,infer,4384556.954,4411367.593,26.811,0.172,1
seg,96,prep,4411477.075,4417369.196,5.892,,1
seg,96,infer,4417370.937,4444245.557,26.875,0.169,1
seg,97,prep,4444338.780,4450038.325,5.700,,1
seg,97,infer,4450040.974,4477231.689,27.191,0.173,1
seg,98,prep,4477330.949,4484110.114,6.779,,1
seg,98,infer,4484112.670,4511261.144,27.148,0.170,1
seg,99,prep,4511369.756,4521216.631,9.847,,1
seg,99,infer,4521219.334,4548101.010,26.882,0.178,1
seg,100,prep,4548216.863,4554562.043,6.345,,1
seg,100,infer,4554563.469,4580999.253,26.436,0.163,1
seg,101,prep,4581096.180,4587331.896,6.236,,1
seg,101,infer,4587333.674,4613773.883,26.440,0.163,1
seg,102,prep,4613872.236,4623573.331,9.701,,1
seg,102,infer,4623575.239,4679353.774,55.779,0.173,1
seg,103,prep,4679468.015,4684955.911,5.488,,1
seg,103,infer,4684958.374,4713500.396,28.542,0.180,1
seg,104,prep,4713608.008,4722804.970,9.197,,1
seg,104,infer,4722806.933,4750403.504,27.597,0.194,1
seg,105,prep,4750510.412,4755611.564,5.101,,1
seg,105,infer,4755613.619,4798521.274,42.908,0.187,1
seg,106,prep,4798618.516,4807523.179,8.905,,1
seg,106,infer,4807525.531,4834933.970,27.408,0.176,1
seg,107,prep,4835043.138,4841470.041,6.427,,1
seg,107,infer,4841471.967,4868320.198,26.848,0.172,1
seg,108,prep,4868430.032,4873517.257,5.087,,1
seg,108,infer,4873518.757,4900562.434,27.044,0.168,1
seg,109,prep,4900671.417,4907923.678,7.252,,1
seg,109,infer,4907926.344,4935141.523,27.215,0.183,1
seg,110,prep,4935238.598,4944036.890,8.798,,1
seg,110,infer,4944039.556,4970675.693,26.636,0.190,1
seg,111,prep,4970773.897,4977386.135,6.612,,1
seg,111,infer,4977387.413,5003773.733,26.386,0.180,1
seg,112,prep,5003872.437,5011188.458,7.316,,1
seg,112,infer,5011190.995,5037489.463,26.298,0.165,1
seg,113,prep,5037582.463,5044763.224,7.181,,1
seg,113,infer,5044764.817,5072496.184,27.731,0.166,1
seg,114,prep,5072586.000,5077818.634,5.233,,1
seg,114,infer,5077820.208,5106357.693,28.537,0.165,1
seg,115,prep,5106454.268,5111425.400,4.971,,1
seg,115,infer,5111428.455,5138487.873,27.059,0.168,1
seg,116,prep,5138575.096,5145253.131,6.678,,1
