# epoch_wall_clock_ns=1788137850859696676
model,frame_idx,phase,begin_us,end_us,dur_ms,enqueue_ms,ok
pose,113,infer,3204947.331,3223688.275,18.741,0.138,1
pose,114,prep,3223752.647,3227692.097,3.939,,1
pose,114,infer,3227694.023,3246351.022,18.657,0.136,1
pose,115,prep,3246431.245,3250191.452,3.760,,1
pose,115,infer,3250193.489,3268778.154,18.585,0.136,1
pose,116,prep,3268846.821,3273878.950,5.032,,1
pose,116,infer,3273881.135,3292540.486,18.659,0.137,1
pose,117,prep,3292620.209,3297794.654,5.174,,1
pose,117,infer,3297796.932,3316478.653,18.682,0.138,1
pose,118,prep,3316553.562,3321334.521,4.781,,1
pose,118,infer,3321336.910,3339914.426,18.578,0.137,1
pose,119,prep,3339984.075,3344330.604,4.347,,1
pose,119,infer,3344333.123,3362915.880,18.583,0.132,1
pose,120,prep,3362980.603,3368104.529,5.124,,1
pose,120,infer,3368106.844,3386684.471,18.578,0.140,1
pose,121,prep,3386758.120,3390739.812,3.982,,1
pose,121,infer,3390742.349,3409539.923,18.798,0.138,1
pose,122,prep,3409613.017,3415581.674,5.969,,1
pose,122,infer,3415584.026,3434194.228,18.610,0.139,1
pose,123,prep,3434263.210,3440179.145,5.916,,1
pose,123,infer,3440180.923,3458689.531,18.509,0.144,1
pose,124,prep,3458751.847,3462337.386,3.586,,1
pose,124,infer,3462339.126,3480966.069,18.627,0.137,1
pose,125,prep,3481039.070,3486665.613,5.627,,1
pose,125,infer,3486667.650,3505207.277,18.540,0.143,1
pose,126,prep,3505280.500,3509089.690,3.809,,1
pose,126,infer,3509091.801,3527769.541,18.678,0.138,1
pose,127,prep,3527839.634,3531501.063,3.661,,1
pose,127,infer,3531503.674,3550241.988,18.738,0.135,1
pose,128,prep,3550253.396,3556794.171,6.541,,1
pose,128,infer,3556796.337,3575608.282,18.812,0.142,1
pose,129,prep,3575676.635,3580244.073,4.567,,1
pose,129,infer,3580246.407,3598970.999,18.725,0.143,1
pose,130,prep,3599041.907,3603819.866,4.778,,1
pose,130,infer,3603822.200,3622567.477,18.745,0.143,1
pose,131,prep,3622634.997,3626887.376,4.252,,1
