run_id,use_det,use_seg,use_pose,batch,threshold_det,threshold_seg,threshold_pose,timeout_ms,priority_det,priority_seg,priority_pose,det_latency_ms,seg_latency_ms,pose_latency_ms,cpu_percent,mem_percent,voluntary_ctx_switches,nonvoluntary_ctx_switches,npu_percent,switches_per_s,idle_time_pct,run_time_s,avg_fps_det,avg_latency_det,max_latency_det,activation_det,avg_fps_seg,avg_latency_seg,max_latency_seg,activation_seg,avg_fps_pose,avg_latency_pose,max_latency_pose,activation_pose
1,1,0,1,1,1,None,1,0,0,None,0,75.261849,None,75.225345,13.9164,11.366,8509,2389,95.0269,22.621,6.847,29.706,11.277,40.261,48.019,190.66,None,None,None,None,11.311,43.543,57.049,199.025
1,1,0,1,1,1,None,15,0,0,None,0,75.320332,None,75.374579,13.9289,11.4223,8504,2427,95.0233,22.618,6.634,29.711,11.275,40.371,48.267,192.688,None,None,None,None,11.309,43.635,56.544,198.86
1,1,0,1,1,1,None,31,0,0,None,0,75.067997,None,75.091744,14.3809,11.4231,8489,2325,95.0065,22.758,6.733,29.704,11.379,40.171,48.145,192.175,None,None,None,None,11.345,43.239,55.195,201.917
1,1,0,1,1,1,None,1,0,0,None,15,75.364055,None,75.261891,14.7725,11.3833,8431,2413,94.9751,22.561,6.816,29.697,11.247,40.377,59.365,190.4,None,None,None,None,11.281,43.678,62.876,200.634
1,1,0,1,1,1,None,15,0,0,None,15,75.314205,None,75.129895,14.4033,11.3866,8489,2324,95.0405,22.722,6.696,29.706,11.344,40.287,47.882,191.929,None,None,None,None,11.344,43.282,56.27,201.099
1,1,0,1,1,1,None,31,0,0,None,15,75.218716,None,75.180334,13.6063,11.3014,8444,2378,95.0078,22.761,6.695,29.7,11.347,40.072,47.761,190.861,None,None,None,None,11.38,43.353,56.183,201.997
1,1,0,1,1,1,None,1,0,0,None,31,75.116411,None,75.086364,13.8836,11.3083,8503,2494,95.1162,22.718,6.771,29.713,11.342,40.179,51.953,190.982,None,None,None,None,11.342,43.342,56.088,200.023
1,1,0,1,1,1,None,15,0,0,None,31,75.392309,None,75.185988,13.7666,11.2866,8557,2456,95.0249,22.655,6.784,29.706,11.311,40.239,48.12,190.365,None,None,None,None,11.311,43.501,58.185,199.768
1,1,0,1,1,1,None,31,0,0,None,31,75.692716,None,75.424154,13.9089,11.3027,8533,2440,94.8020,22.52,7.099,29.707,11.243,40.296,48.187,188.418,None,None,None,None,11.243,43.668,56.28,197.054
1,1,0,1,1,15,None,1,0,0,None,0,75.054415,None,74.903984,13.8491,11.2626,8485,2435,95.2131,22.831,6.504,29.696,11.382,40.136,48.885,190.617,None,None,None,None,11.416,43.198,54.914,201.411
