model_count,batch,model,own_pri,max_other_pri,advantage,latency,total_time,fps,hrtt_lat,npu
3.0,1.0,pose,15.0,31.0,-16.0,681.211,49.1546,0.709,164.822,99.2704
3.0,1.0,det,31.0,15.0,16.0,429.786,24.8409,26.501,284.759,99.2728
3.0,1.0,seg,0.0,31.0,-31.0,1136.32,82.1575,0.118,88.467,99.2728
3.0,1.0,pose,15.0,31.0,-16.0,682.53,49.2488,0.591,142.425,99.2728
3.0,1.0,det,31.0,31.0,0.0,900.481,53.7731,12.009,32.413,97.2831
3.0,1.0,seg,0.0,31.0,-31.0,1198.53,86.8114,0.039,40.383,97.2831
3.0,1.0,pose,31.0,31.0,0.0,743.748,53.8065,11.97,30.793,97.2831
3.0,1.0,det,31.0,31.0,0.0,900.698,53.7813,12.003,32.391,97.2587
3.0,1.0,seg,0.0,31.0,-31.0,1198.81,86.8286,,,97.2587
3.0,1.0,pose,31.0,31.0,0.0,742.881,53.7404,12.003,30.79,97.2587
3.0,1.0,det,31.0,31.0,0.0,900.964,53.8016,11.979,32.419,97.2285
3.0,1.0,seg,0.0,31.0,-31.0,1199.06,86.8486,,,97.2285
3.0,1.0,pose,31.0,31.0,0.0,743.172,53.7598,12.018,30.801,97.2285
3.0,1.0,det,31.0,15.0,16.0,429.069,24.7945,26.558,284.683,99.2327
3.0,1.0,seg,15.0,31.0,-16.0,810.033,57.7517,0.513,135.233,99.2327
3.0,1.0,pose,0.0,31.0,-31.0,1122.41,82.1575,,,99.2327
3.0,1.0,det,31.0,15.0,16.0,428.602,24.7711,26.493,284.72,99.2706
3.0,1.0,seg,15.0,31.0,-16.0,810.936,57.8194,0.512,172.689,99.2706
3.0,1.0,pose,0.0,31.0,-31.0,1122.45,82.1583,0.079,47.478,99.2706
3.0,1.0,det,31.0,15.0,16.0,428.264,24.7483,26.506,284.67,99.2794
3.0,1.0,seg,15.0,31.0,-16.0,810.059,57.7522,0.551,163.418,99.2794
3.0,1.0,pose,0.0,31.0,-31.0,1122.5,82.1602,,,99.2794
3.0,1.0,det,31.0,15.0,16.0,427.463,24.6994,26.547,285.786,98.1452
3.0,1.0,seg,15.0,31.0,-16.0,1171.33,84.9306,0.276,41.499,98.1452
3.0,1.0,pose,15.0,31.0,-16.0,1158.03,84.9681,0.237,31.014,98.1452
3.0,1.0,det,31.0,15.0,16.0,428.241,24.7489,26.493,284.739,98.1963
3.0,1.0,seg,15.0,31.0,-16.0,1171.38,84.9347,0.276,41.474,98.1963
3.0,1.0,pose,15.0,31.0,-16.0,1158.09,84.9725,0.276,30.999,98.1963
3.0,1.0,det,31.0,15.0,16.0,433.174,25.0391,26.517,284.64,98.1256
3.0,1.0,seg,15.0,31.0,-16.0,1167.56,84.6493,0.394,142.09,98.1256
3.0,1.0,pose,15.0,31.0,-16.0,1159.67,84.8988,0.158,31.024,98.1256
3.0,1.0,det,31.0,31.0,0.0,899.883,53.7426,12.019,32.405,97.2986
3.0,1.0,seg,15.0,31.0,-16.0,1198.14,86.7819,0.039,40.336,97.2986
3.0,1.0,pose,31.0,31.0,0.0,743.308,53.7762,11.98,30.777,97.2986
3.0,1.0,det,31.0,31.0,0.0,899.9,53.7371,12.004,32.393,97.3151
3.0,1.0,seg,15.0,31.0,-16.0,1198.09,86.7758,0.039,40.218,97.3151
3.0,1.0,pose,31.0,31.0,0.0,743.225,53.7698,12.004,30.76,97.3151
3.0,1.0,det,31.0,31.0,0.0,900.03,53.7523,12.014,32.384,97.3314
3.0,1.0,seg,15.0,31.0,-16.0,1198.3,86.7909,0.039,38.904,97.3314
3.0,1.0,pose,31.0,31.0,0.0,743.453,53.7829,11.974,30.766,97.3314
3.0,1.0,det,31.0,31.0,0.0,1024.29,61.3904,10.661,32.318,97.5033
3.0,1.0,seg,31.0,31.0,0.0,856.737,61.3126,10.7,41.171,97.5033
3.0,1.0,pose,0.0,31.0,-31.0,1171.12,85.7967,,,97.5033
3.0,1.0,det,31.0,31.0,0.0,1024.45,61.4388,10.66,32.32,97.4369
3.0,1.0,seg,31.0,31.0,0.0,857.841,61.3977,10.66,41.029,97.4369
3.0,1.0,pose,0.0,31.0,-31.0,1171.72,85.846,,,97.4369
3.0,1.0,det,31.0,31.0,0.0,1027.8,61.6428,10.549,32.272,97.3709
3.0,1.0,seg,31.0,31.0,0.0,861.843,61.6887,10.549,41.017,97.3709
3.0,1.0,pose,0.0,31.0,-31.0,1171.85,85.8479,0.276,137.511,97.3709
3.0,1.0,det,31.0,31.0,0.0,1023.89,61.4095,10.674,32.348,97.4504
3.0,1.0,seg,31.0,31.0,0.0,857.405,61.3688,10.674,41.071,97.4504
3.0,1.0,pose,15.0,31.0,-16.0,1171.39,85.8148,,,97.4504
3.0,1.0,det,31.0,31.0,0.0,1023.28,61.3589,10.675,32.301,97.4166
3.0,1.0,seg,31.0,31.0,0.0,857.91,61.4053,10.675,41.054,97.4166
3.0,1.0,pose,15.0,31.0,-16.0,1171.4,85.8156,,,97.4166
3.0,1.0,det,31.0,31.0,0.0,1022.92,61.3545,10.674,32.315,97.4421
3.0,1.0,seg,31.0,31.0,0.0,856.714,61.3136,10.713,41.025,97.4421
3.0,1.0,pose,15.0,31.0,-16.0,1170.64,85.7617,,,97.4421
3.0,1.0,det,31.0,31.0,0.0,1454.47,87.8754,7.256,32.38,97.4502
3.0,1.0,seg,31.0,31.0,0.0,1211.1,87.918,7.216,41.165,97.4502
3.0,1.0,pose,31.0,31.0,0.0,1193.05,87.6551,7.336,31.281,97.4502
3.0,1.0,det,31.0,31.0,0.0,1455.27,87.984,7.266,32.375,96.7474
3.0,1.0,seg,31.0,31.0,0.0,1211.8,88.0303,7.226,41.161,96.7474
3.0,1.0,pose,31.0,31.0,0.0,1198.63,88.0684,7.226,30.678,96.7474
3.0,1.0,det,31.0,31.0,0.0,1455.86,88.0279,7.228,32.407,96.61
3.0,1.0,seg,31.0,31.0,0.0,1210.65,87.949,7.268,41.157,96.61
3.0,1.0,pose,31.0,31.0,0.0,1197.44,87.9871,7.228,30.686,96.61
3.0,10.0,det,0.0,0.0,0.0,1765.1,47.3539,11.244,202.916,96.1557
3.0,10.0,seg,0.0,0.0,0.0,1677.68,47.2279,11.522,285.19,96.1557
3.0,10.0,pose,0.0,0.0,0.0,1645.21,47.2941,11.522,264.027,96.1557
3.0,10.0,det,0.0,0.0,0.0,1744.6,46.9199,11.591,201.589,95.8279
3.0,10.0,seg,0.0,0.0,0.0,1675.0,47.0054,11.591,287.23,95.8279
3.0,10.0,pose,0.0,0.0,0.0,1641.26,47.0586,11.471,260.331,95.8279
3.0,10.0,det,0.0,0.0,0.0,1745.99,46.7987,11.737,206.276,97.422
3.0,10.0,seg,0.0,0.0,0.0,1670.59,46.8642,11.534,278.752,97.422
3.0,10.0,pose,0.0,0.0,0.0,1621.6,46.7227,11.737,259.232,97.422
3.0,10.0,det,0.0,15.0,-15.0,1790.83,47.8092,4.361,314.193,96.7281
3.0,10.0,seg,0.0,15.0,-15.0,1710.07,47.7338,4.361,438.498,96.7281
3.0,10.0,pose,15.0,0.0,15.0,640.283,15.0453,26.679,196.208,96.7281
3.0,10.0,det,0.0,15.0,-15.0,1776.87,47.3424,4.74,305.151,97.8622
3.0,10.0,seg,0.0,15.0,-15.0,1697.94,47.4276,4.419,445.848,97.8622
3.0,10.0,pose,15.0,0.0,15.0,629.273,14.7483,27.034,194.256,97.8622
3.0,10.0,det,0.0,15.0,-15.0,1783.12,47.6225,4.447,297.251,96.4896
3.0,10.0,seg,0.0,15.0,-15.0,1706.23,47.6963,4.408,443.621,96.4896
3.0,10.0,pose,15.0,0.0,15.0,635.501,14.9345,26.724,194.34,96.4896
3.0,10.0,det,0.0,31.0,-31.0,1785.68,47.6508,4.722,299.468,96.5132
3.0,10.0,seg,0.0,31.0,-31.0,1706.79,47.7382,4.365,440.933,96.5132
3.0,10.0,pose,31.0,0.0,31.0,637.024,15.0053,26.707,194.896,96.5132
3.0,10.0,det,0.0,31.0,-31.0,1787.68,47.6538,4.484,310.591,96.5274
3.0,10.0,seg,0.0,31.0,-31.0,1708.06,47.7389,4.365,448.76,96.5274
3.0,10.0,pose,31.0,0.0,31.0,633.047,14.9083,26.706,195.073,96.5274
3.0,10.0,det,0.0,31.0,-31.0,1782.62,47.5482,4.768,304.562,96.3934
3.0,10.0,seg,0.0,31.0,-31.0,1703.3,47.6301,4.371,440.657,96.3934
3.0,10.0,pose,31.0,0.0,31.0,635.998,14.9091,26.743,196.329,96.3934
3.0,10.0,det,0.0,15.0,-15.0,1738.14,46.5834,2.775,309.828,96.8457
3.0,10.0,seg,15.0,0.0,15.0,819.331,19.0726,26.677,252.631,96.8457
3.0,10.0,pose,0.0,15.0,-15.0,1609.84,46.6518,2.537,405.014,96.8457
3.0,10.0,det,0.0,15.0,-15.0,1741.29,46.6321,2.775,322.556,96.9513
3.0,10.0,seg,15.0,0.0,15.0,826.359,19.1414,26.676,256.621,96.9513
3.0,10.0,pose,0.0,15.0,-15.0,1611.16,46.6818,2.458,426.585,96.9513
3.0,10.0,det,0.0,15.0,-15.0,1736.6,46.5298,2.782,309.671,96.6565
3.0,10.0,seg,15.0,0.0,15.0,819.712,19.0043,26.746,252.814,96.6565
3.0,10.0,pose,0.0,15.0,-15.0,1608.83,46.5972,2.543,415.841,96.6565
3.0,10.0,det,0.0,15.0,-15.0,1761.43,47.6436,,,96.7455
3.0,10.0,seg,15.0,15.0,0.0,1351.51,35.5349,16.255,304.881,96.7455
3.0,10.0,pose,15.0,15.0,0.0,1315.68,35.5935,16.136,269.091,96.7455
3.0,10.0,det,0.0,15.0,-15.0,1764.17,47.7277,,,96.7291
3.0,10.0,seg,15.0,15.0,0.0,1354.14,35.6228,16.266,305.258,96.7291
3.0,10.0,pose,15.0,15.0,0.0,1314.4,35.6755,15.949,265.798,96.7291
3.0,10.0,det,0.0,15.0,-15.0,1750.8,47.3306,,,97.7983
3.0,10.0,seg,15.0,15.0,0.0,1339.87,35.2389,16.339,299.232,97.7983
3.0,10.0,pose,15.0,15.0,0.0,1299.19,35.2772,16.258,265.33,97.7983
3.0,10.0,det,0.0,31.0,-31.0,1745.46,47.1777,,,98.2989
3.0,10.0,seg,15.0,31.0,-16.0,1375.64,35.1191,7.847,513.532,98.2989
3.0,10.0,pose,31.0,15.0,16.0,636.528,14.9194,27.22,195.665,98.2989
3.0,10.0,det,0.0,31.0,-31.0,1750.41,47.3149,,,97.0811
3.0,10.0,seg,15.0,31.0,-16.0,1380.04,35.2675,8.151,490.031,97.0811
3.0,10.0,pose,31.0,15.0,16.0,639.428,15.0095,26.76,195.338,97.0811
3.0,10.0,det,0.0,31.0,-31.0,1762.13,47.6658,0.04,34.732,97.2564
3.0,10.0,seg,15.0,31.0,-16.0,1397.57,35.6281,7.593,540.967,97.2564
3.0,10.0,pose,31.0,15.0,16.0,642.527,15.0688,26.753,198.383,97.2564
3.0,10.0,det,0.0,31.0,-31.0,1736.01,46.5032,2.789,313.562,96.4976
3.0,10.0,seg,31.0,0.0,31.0,827.533,19.1766,26.813,257.297,96.4976
3.0,10.0,pose,0.0,31.0,-31.0,1603.66,46.5683,2.43,416.968,96.4976
3.0,10.0,det,0.0,31.0,-31.0,1732.34,46.3888,2.9,287.526,96.8376
3.0,10.0,seg,31.0,0.0,31.0,813.165,18.854,26.733,250.84,96.8376
3.0,10.0,pose,0.0,31.0,-31.0,1603.25,46.4542,2.781,405.84,96.8376
3.0,10.0,det,0.0,31.0,-31.0,1734.48,46.4818,2.783,306.579,96.8046
3.0,10.0,seg,31.0,0.0,31.0,819.567,18.9943,26.755,254.527,96.8046
3.0,10.0,pose,0.0,31.0,-31.0,1606.83,46.5462,2.584,407.46,96.8046
3.0,10.0,det,0.0,31.0,-31.0,1727.08,46.6339,,,97.3789
3.0,10.0,seg,31.0,15.0,16.0,823.106,19.1196,26.718,252.904,97.3789
3.0,10.0,pose,15.0,31.0,-16.0,1279.82,34.5781,4.804,502.832,97.3789
3.0,10.0,det,0.0,31.0,-31.0,1711.03,46.1653,,,98.46
3.0,10.0,seg,31.0,15.0,16.0,832.933,19.3583,27.25,256.142,98.46
3.0,10.0,pose,15.0,31.0,-16.0,1255.85,34.1145,4.778,471.566,98.46
3.0,10.0,det,0.0,31.0,-31.0,1728.38,46.6685,,,97.4489
3.0,10.0,seg,31.0,15.0,16.0,818.314,18.9951,26.678,251.799,97.4489
3.0,10.0,pose,15.0,31.0,-16.0,1284.67,34.6155,4.797,522.909,97.4489
3.0,10.0,det,0.0,31.0,-31.0,1756.4,47.4962,,,96.6187
3.0,10.0,seg,31.0,31.0,0.0,1350.6,35.4442,16.353,303.607,96.6187
3.0,10.0,pose,31.0,31.0,0.0,1302.24,35.3734,16.353,263.131,96.6187
3.0,10.0,det,0.0,31.0,-31.0,1755.62,47.4731,,,96.7291
3.0,10.0,seg,31.0,31.0,0.0,1342.51,35.3699,16.328,294.108,96.7291
3.0,10.0,pose,31.0,31.0,0.0,1302.63,35.4241,16.328,260.883,96.7291
3.0,10.0,det,0.0,31.0,-31.0,1761.04,47.6248,,,96.68
3.0,10.0,seg,31.0,31.0,0.0,1349.79,35.5028,16.166,300.924,96.68
3.0,10.0,pose,31.0,31.0,0.0,1310.13,35.5707,16.285,267.505,96.68
3.0,10.0,det,15.0,0.0,15.0,565.981,12.5268,26.79,159.038,96.4834
3.0,10.0,seg,0.0,15.0,-15.0,1616.46,44.9166,6.807,347.85,96.4834
3.0,10.0,pose,0.0,15.0,-15.0,1566.26,44.846,6.807,306.77,96.4834
3.0,10.0,det,15.0,0.0,15.0,569.805,12.6227,27.145,159.487,97.9305
3.0,10.0,seg,0.0,15.0,-15.0,1609.2,44.7591,6.534,345.759,97.9305
3.0,10.0,pose,0.0,15.0,-15.0,1561.23,44.6887,6.857,316.925,97.9305
3.0,10.0,det,15.0,0.0,15.0,568.856,12.5921,26.727,159.528,96.6127
3.0,10.0,seg,0.0,15.0,-15.0,1625.44,45.1032,6.672,366.462,96.6127
3.0,10.0,pose,0.0,15.0,-15.0,1580.72,45.1443,6.473,329.529,96.6127
3.0,10.0,det,15.0,15.0,0.0,1245.29,31.706,19.517,193.687,95.8576
3.0,10.0,seg,0.0,15.0,-15.0,1624.29,46.5147,,,95.8576
3.0,10.0,pose,15.0,15.0,0.0,1180.27,31.6308,19.238,233.866,95.8576
3.0,10.0,det,15.0,15.0,0.0,1264.37,32.099,18.973,196.931,96.0322
3.0,10.0,seg,0.0,15.0,-15.0,1636.57,46.9067,,,96.0322
3.0,10.0,pose,15.0,15.0,0.0,1193.6,32.0394,19.052,240.87,96.0322
3.0,10.0,det,15.0,15.0,0.0,1243.75,31.6883,19.439,192.815,96.0165
3.0,10.0,seg,0.0,15.0,-15.0,1625.29,46.547,0.04,40.641,96.0165
3.0,10.0,pose,15.0,15.0,0.0,1181.38,31.7531,19.082,231.797,96.0165
3.0,10.0,det,15.0,31.0,-16.0,1299.7,32.5567,10.326,250.022,96.3745
3.0,10.0,seg,0.0,31.0,-31.0,1650.87,47.364,,,96.3745
3.0,10.0,pose,31.0,15.0,16.0,642.758,15.0547,26.729,197.467,96.3745
3.0,10.0,det,15.0,31.0,-16.0,1286.07,32.1939,10.259,247.05,97.8326
3.0,10.0,seg,0.0,31.0,-31.0,1639.35,47.0014,,,97.8326
3.0,10.0,pose,31.0,15.0,16.0,638.723,15.0,27.183,197.124,97.8326
3.0,10.0,det,15.0,31.0,-16.0,1288.14,32.23,10.894,240.541,96.2909
3.0,10.0,seg,0.0,31.0,-31.0,1640.72,47.0388,,,96.2909
3.0,10.0,pose,31.0,15.0,16.0,634.088,14.8861,26.757,195.559,96.2909
3.0,10.0,det,15.0,15.0,0.0,1316.36,33.8868,17.954,191.878,96.0504
3.0,10.0,seg,15.0,15.0,0.0,1286.19,33.8124,18.074,273.749,96.0504
3.0,10.0,pose,0.0,15.0,-15.0,1545.6,45.4966,,,96.0504
3.0,10.0,det,15.0,15.0,0.0,1326.79,34.1064,17.541,196.796,97.1393
3.0,10.0,seg,15.0,15.0,0.0,1292.98,34.0465,17.825,280.51,97.1393
3.0,10.0,pose,0.0,15.0,-15.0,1552.26,45.7171,,,97.1393
3.0,10.0,det,15.0,15.0,0.0,1329.91,34.2002,17.82,200.533,97.2904
3.0,10.0,seg,15.0,15.0,0.0,1302.21,34.2839,17.415,281.576,97.2904
3.0,10.0,pose,0.0,15.0,-15.0,1555.32,45.8058,0.202,83.229,97.2904
3.0,10.0,det,15.0,15.0,0.0,1734.65,46.5971,11.743,198.102,97.3685
3.0,10.0,seg,15.0,15.0,0.0,1663.55,46.6633,11.784,281.73,97.3685
3.0,10.0,pose,15.0,15.0,0.0,1612.11,46.522,11.784,246.176,97.3685
3.0,10.0,det,15.0,15.0,0.0,1734.32,46.4823,11.872,199.366,96.8572
3.0,10.0,seg,15.0,15.0,0.0,1648.23,46.3558,11.872,277.599,96.8572
3.0,10.0,pose,15.0,15.0,0.0,1612.61,46.4247,11.832,251.997,96.8572
3.0,10.0,det,15.0,15.0,0.0,1747.69,46.8484,11.608,200.799,95.9072
3.0,10.0,seg,15.0,15.0,0.0,1663.5,46.7217,11.968,285.658,95.9072
3.0,10.0,pose,15.0,15.0,0.0,1627.03,46.7904,11.608,252.633,95.9072
3.0,10.0,det,15.0,31.0,-16.0,1775.14,47.3239,4.482,320.801,97.3187
3.0,10.0,seg,15.0,31.0,-16.0,1694.85,47.4088,4.074,461.117,97.3187
3.0,10.0,pose,31.0,15.0,16.0,635.931,14.9071,27.421,196.428,97.3187
3.0,10.0,det,15.0,31.0,-16.0,1776.15,47.333,4.809,306.375,98.0728
3.0,10.0,seg,15.0,31.0,-16.0,1696.67,47.4175,4.409,441.547,98.0728
3.0,10.0,pose,31.0,15.0,16.0,632.638,14.8108,26.972,195.916,98.0728
3.0,10.0,det,15.0,31.0,-16.0,1783.63,47.5369,4.463,308.665,96.1853
3.0,10.0,seg,15.0,31.0,-16.0,1705.06,47.6195,4.383,454.527,96.1853
3.0,10.0,pose,31.0,15.0,16.0,635.061,14.9351,26.818,196.056,96.1853
3.0,10.0,det,15.0,31.0,-16.0,1336.41,34.3024,6.101,251.307,96.7449
3.0,10.0,seg,31.0,15.0,16.0,826.006,19.103,26.836,256.955,96.7449
3.0,10.0,pose,0.0,31.0,-31.0,1558.73,45.9162,,,96.7449
3.0,10.0,det,15.0,31.0,-16.0,1343.08,34.4217,5.836,261.113,96.5961
3.0,10.0,seg,31.0,15.0,16.0,823.626,19.1311,26.9,253.239,96.5961
3.0,10.0,pose,0.0,31.0,-31.0,1560.67,45.9694,0.12,60.105,96.5961
3.0,10.0,det,15.0,31.0,-16.0,1340.99,34.4079,5.623,265.254,98.6176
3.0,10.0,seg,31.0,15.0,16.0,826.122,19.1695,27.029,255.458,98.6176
3.0,10.0,pose,0.0,31.0,-31.0,1561.69,46.0113,0.04,31.226,98.6176
3.0,10.0,det,15.0,31.0,-16.0,1729.26,46.3407,2.44,334.339,97.6584
3.0,10.0,seg,31.0,15.0,16.0,835.318,19.393,27.374,258.698,97.6584
3.0,10.0,pose,15.0,31.0,-16.0,1595.36,46.3902,2.115,432.987,97.6584
3.0,10.0,det,15.0,31.0,-16.0,1743.06,46.568,2.797,354.7,96.2728
3.0,10.0,seg,31.0,15.0,16.0,821.541,19.1404,26.895,254.251,96.2728
3.0,10.0,pose,15.0,31.0,-16.0,1609.18,46.6341,2.398,453.306,96.2728
3.0,10.0,det,15.0,31.0,-16.0,1725.74,46.2771,2.872,279.457,96.5124
3.0,10.0,seg,31.0,15.0,16.0,815.856,18.898,26.849,252.684,96.5124
3.0,10.0,pose,15.0,31.0,-16.0,1598.33,46.342,2.793,394.156,96.5124
3.0,10.0,det,15.0,31.0,-16.0,1770.4,47.9042,,,96.6168
3.0,10.0,seg,31.0,31.0,0.0,1363.44,35.851,15.932,307.13,96.6168
3.0,10.0,pose,31.0,31.0,0.0,1316.45,35.7822,16.011,265.466,96.6168
3.0,10.0,det,15.0,31.0,-16.0,1755.95,47.475,,,96.6272
3.0,10.0,seg,31.0,31.0,0.0,1348.42,35.4236,16.381,301.755,96.6272
3.0,10.0,pose,31.0,31.0,0.0,1300.04,35.372,16.341,260.411,96.6272
3.0,10.0,det,15.0,31.0,-16.0,1762.59,47.6825,0.04,32.664,96.7311
3.0,10.0,seg,31.0,31.0,0.0,1353.09,35.5728,16.271,305.021,96.7311
3.0,10.0,pose,31.0,31.0,0.0,1317.86,35.6449,16.033,267.942,96.7311
3.0,10.0,det,31.0,0.0,31.0,575.747,12.7933,26.758,160.2,96.4187
3.0,10.0,seg,0.0,31.0,-31.0,1620.03,45.0105,6.56,352.925,96.4187
3.0,10.0,pose,0.0,31.0,-31.0,1578.13,45.0805,6.68,327.054,96.4187
3.0,10.0,det,31.0,0.0,31.0,567.081,12.5481,27.161,159.365,97.9861
3.0,10.0,seg,0.0,31.0,-31.0,1606.0,44.707,6.861,344.813,97.9861
3.0,10.0,pose,0.0,31.0,-31.0,1565.34,44.7629,6.538,305.483,97.9861
3.0,10.0,det,31.0,0.0,31.0,566.396,12.5302,26.72,159.304,96.6116
3.0,10.0,seg,0.0,31.0,-31.0,1620.31,44.9816,6.789,354.234,96.6116
3.0,10.0,pose,0.0,31.0,-31.0,1572.0,44.9111,6.789,317.009,96.6116
3.0,10.0,det,31.0,15.0,16.0,565.789,12.5221,27.467,159.021,97.7761
3.0,10.0,seg,0.0,31.0,-31.0,1569.28,44.747,,,97.7761
3.0,10.0,pose,15.0,31.0,-16.0,1164.0,29.9328,14.203,318.672,97.7761
3.0,10.0,det,31.0,15.0,16.0,566.235,12.5436,26.871,159.248,96.7244
3.0,10.0,seg,0.0,31.0,-31.0,1577.77,45.0282,,,96.7244
3.0,10.0,pose,15.0,31.0,-16.0,1178.39,30.2155,14.574,317.158,96.7244
3.0,10.0,det,31.0,15.0,16.0,575.139,12.7708,26.657,160.603,97.1162
3.0,10.0,seg,0.0,31.0,-31.0,1587.61,45.3475,0.04,42.507,97.1162
3.0,10.0,pose,15.0,31.0,-16.0,1185.5,30.5536,14.14,316.004,97.1162
3.0,10.0,det,31.0,31.0,0.0,1256.38,31.9392,19.21,199.138,95.5943
3.0,10.0,seg,0.0,31.0,-31.0,1631.48,46.7419,,,95.5943
3.0,10.0,pose,31.0,31.0,0.0,1190.78,31.8645,18.93,239.081,95.5943
3.0,10.0,det,31.0,31.0,0.0,1268.15,32.2649,18.706,198.891,95.9053
3.0,10.0,seg,0.0,31.0,-31.0,1641.69,47.0692,,,95.9053
3.0,10.0,pose,31.0,31.0,0.0,1202.24,32.1897,18.666,240.605,95.9053
3.0,10.0,det,31.0,31.0,0.0,1250.93,31.7984,19.245,198.245,97.5507
3.0,10.0,seg,0.0,31.0,-31.0,1628.78,46.6564,0.04,40.712,97.5507
3.0,10.0,pose,31.0,31.0,0.0,1187.5,31.8591,18.884,238.241,97.5507
3.0,10.0,det,31.0,15.0,16.0,575.481,12.7819,26.826,159.805,96.9736
3.0,10.0,seg,15.0,31.0,-16.0,1281.65,32.7387,12.795,349.532,96.9736
3.0,10.0,pose,0.0,31.0,-31.0,1504.96,44.1843,0.399,156.198,96.9736
3.0,10.0,det,31.0,15.0,16.0,568.139,12.5845,26.841,159.426,96.6277
3.0,10.0,seg,15.0,31.0,-16.0,1273.73,32.4976,13.081,342.027,96.6277
3.0,10.0,pose,0.0,31.0,-31.0,1502.7,44.1176,,,96.6277
3.0,10.0,det,31.0,15.0,16.0,570.186,12.6431,26.925,159.771,96.5918
3.0,10.0,seg,15.0,31.0,-16.0,1277.95,32.5039,12.882,353.3,96.5918
3.0,10.0,pose,0.0,31.0,-31.0,1502.8,44.1233,,,96.5918
3.0,10.0,det,31.0,15.0,16.0,569.6,12.6211,26.863,159.764,96.3398
3.0,10.0,seg,15.0,31.0,-16.0,1623.05,45.0375,6.466,356.772,96.3398
3.0,10.0,pose,15.0,31.0,-16.0,1572.92,44.9644,6.786,327.942,96.3398
3.0,10.0,det,31.0,15.0,16.0,571.456,12.6812,26.908,160.266,96.1538
3.0,10.0,seg,15.0,31.0,-16.0,1622.62,45.1,6.437,360.384,96.1538
3.0,10.0,pose,15.0,31.0,-16.0,1580.33,45.1417,6.477,332.589,96.1538
3.0,10.0,det,31.0,15.0,16.0,565.807,12.5344,26.87,159.16,96.3038
3.0,10.0,seg,15.0,31.0,-16.0,1628.02,45.1421,6.468,369.035,96.3038
3.0,10.0,pose,15.0,31.0,-16.0,1586.91,45.2111,6.388,350.192,96.3038
3.0,10.0,det,31.0,31.0,0.0,1249.73,31.8182,19.366,192.917,95.815
3.0,10.0,seg,15.0,31.0,-16.0,1627.78,46.6091,0.119,75.919,95.815
3.0,10.0,pose,31.0,31.0,0.0,1187.28,31.8793,19.087,235.394,95.815
3.0,10.0,det,31.0,31.0,0.0,1240.97,31.6224,19.499,192.809,95.9046
3.0,10.0,seg,15.0,31.0,-16.0,1623.45,46.4844,,,95.9046
3.0,10.0,pose,31.0,31.0,0.0,1179.34,31.6721,19.181,231.47,95.9046
3.0,10.0,det,31.0,31.0,0.0,1254.14,31.9094,18.995,197.626,97.0739
3.0,10.0,seg,15.0,31.0,-16.0,1631.78,46.7676,0.04,40.673,97.0739
3.0,10.0,pose,31.0,31.0,0.0,1194.97,31.971,18.753,241.021,97.0739
3.0,10.0,det,31.0,31.0,0.0,1308.21,33.746,18.138,189.644,96.8634
3.0,10.0,seg,31.0,31.0,0.0,1278.15,33.6721,18.057,270.853,96.8634
3.0,10.0,pose,0.0,31.0,-31.0,1541.6,45.362,,,96.8634
3.0,10.0,det,31.0,31.0,0.0,1310.53,33.7914,18.062,190.909,95.6322
3.0,10.0,seg,31.0,31.0,0.0,1286.66,33.8567,18.022,274.917,95.6322
3.0,10.0,pose,0.0,31.0,-31.0,1544.88,45.4752,,,95.6322
3.0,10.0,det,31.0,31.0,0.0,1318.11,33.9511,17.934,191.705,96.0024
3.0,10.0,seg,31.0,31.0,0.0,1286.44,33.8906,17.934,273.969,96.0024
3.0,10.0,pose,0.0,31.0,-31.0,1547.81,45.5647,,,96.0024
3.0,10.0,det,31.0,31.0,0.0,1306.12,33.631,18.286,189.722,96.7907
3.0,10.0,seg,31.0,31.0,0.0,1271.77,33.5759,18.286,270.298,96.7907
3.0,10.0,pose,15.0,31.0,-16.0,1538.04,45.2519,,,96.7907
3.0,10.0,det,31.0,31.0,0.0,1312.6,33.8153,18.043,190.993,95.6184
3.0,10.0,seg,31.0,31.0,0.0,1288.36,33.8801,18.003,276.08,95.6184
3.0,10.0,pose,15.0,31.0,-16.0,1545.7,45.5014,,,95.6184
3.0,10.0,det,31.0,31.0,0.0,1329.5,34.2127,17.632,196.899,95.6529
3.0,10.0,seg,31.0,31.0,0.0,1301.0,34.1442,17.712,280.569,95.6529
3.0,10.0,pose,15.0,31.0,-16.0,1556.06,45.8296,,,95.6529
3.0,10.0,det,31.0,31.0,0.0,1746.83,46.8861,11.581,201.894,95.8281
3.0,10.0,seg,31.0,31.0,0.0,1673.41,46.9326,11.661,285.025,95.8281
3.0,10.0,pose,31.0,31.0,0.0,1626.64,46.8101,11.86,256.197,95.8281
3.0,10.0,det,31.0,31.0,0.0,1747.68,46.9547,11.583,199.394,96.016
3.0,10.0,seg,31.0,31.0,0.0,1674.22,46.8077,11.703,285.69,96.016
3.0,10.0,pose,31.0,31.0,0.0,1627.28,46.879,11.703,251.168,96.016
3.0,10.0,det,31.0,31.0,0.0,1738.8,46.7629,11.934,198.836,96.1059
3.0,10.0,seg,31.0,31.0,0.0,1669.1,46.8473,11.576,280.13,96.1059
3.0,10.0,pose,31.0,31.0,0.0,1625.7,46.6868,11.655,249.281,96.1059
